,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,URI
115,Histoire de Melody Nelson,Serge Gainsbourg,0.47571427,0.3341429,5.857143,-18.17,0.5714286,0.05918571,0.20642962,0.15945771,0.10664286,0.34714288,114.57429,241552.42,3.5714285,spotify:album:66Y8VrfvHnwJSk2ahGOr32
116,The Grand Wazoo,The Mothers,0.39959997,0.5856,8.6,-12.039601,0.6,0.06552,0.26156002,0.54542,0.283,0.4574,115.629196,444240.0,3.4,spotify:album:67GJo4ajqUWHsuY0f4aQz2
117,Moonmadness,Camel,0.35116664,0.43912503,3.5833333,-13.301582,0.6666667,0.038041666,0.4004425,0.47755834,0.25500834,0.26433334,116.95566,356052.16,3.75,spotify:album:5Q6eKTQNsOyu0fCpAFxuHR
118,The Slider,T. Rex,0.41346154,0.7154615,5.4615383,-7.941693,0.6923077,0.08333846,0.033838924,0.0009542062,0.23490001,0.56530774,129.55392,203241.16,3.9230769,spotify:album:5lL8N073N1d9ENpzM9Wtj5
119,Coin Coin Chapter One: Gens de couleur libres,Matana Roberts,0.30650002,0.31425,5.25,-12.752501,0.625,0.1377,0.879125,0.16655535,0.2540375,0.233625,92.162125,459151.25,3.625,spotify:album:0kNc7P4kmG5ZQbCvI44R9B
120,Over the Garden Wall,The Blasting Company,0.43075895,0.36601797,5.179487,-9.544769,0.6923077,0.051015384,0.79000896,0.3628709,0.16769744,0.37436152,104.58943,81476.08,3.5384614,spotify:album:2uuFLUwbjRiiQ89t4mgC0d
121,Songs About Leaving,Carissa's Wierd,0.3396667,0.42933333,7.3333335,-9.338833,0.6666667,0.030575002,0.62608325,0.51304144,0.125075,0.27535832,110.59333,223513.33,3.9166667,spotify:album:0DUYAw29meoZyNTJIbXKkf
122,Argus,Wishbone Ash,0.37120003,0.64,6.5,-9.701301,0.4,0.053009998,0.093273,0.118531406,0.23324999,0.32126,118.575905,461809.4,3.6,spotify:album:7xEluvnbmFtRB5g66CJ2ND
123,Consuming Impulse,Pestilence,0.25879997,0.9469999,4.3,-6.4236,0.7,0.11371001,0.004292496,0.63019997,0.09832,0.14869002,107.9307,224537.4,4.1,spotify:album:6dfMQNvVXj6Z8oM9kOrXj6
124,Covenant,Morbid Angel,0.3799,0.88259995,4.5,-10.4959,0.9,0.09449001,0.05234682,0.13067201,0.2498,0.23131001,123.57771,246984.0,3.8,spotify:album:3dl4rU3ZBtiquwHEenf4qt
125,The IVth Crusade,Bolt Thrower,0.16462728,0.7636364,4.090909,-12.545727,0.90909094,0.05855454,6.609091e-07,0.7888182,0.103554554,0.26659092,130.86671,291666.62,3.8181818,spotify:album:5KGfoKn51bVXAauPmV47K3
126,"If You Want Blood, You've Got It",AC/DC,0.33269998,0.9307,3.7,-4.0355,1.0,0.106529996,0.00085862,0.46743003,0.9207001,0.28234,147.10501,317956.0,4.0,spotify:album:38MklVAM0DEnMCLucNckDD
127,The Jazz Composer's Orchestra,The Jazz Composer's Orchestra,0.29162964,0.32396814,5.703704,-14.076074,0.6296296,0.03966296,0.7565926,0.22371036,0.2251074,0.20686668,106.214226,267955.06,3.6666667,spotify:album:4Gkvfrv2hZlF1ILyiqVe9j
128,Hollow Knight,Christopher Larkin,0.37524617,0.35727692,4.6923075,-15.71346,0.46153846,0.037515387,0.7312077,0.78805774,0.14422692,0.26715,125.19355,156014.77,3.4230769,spotify:album:4XgGOMRY7H4hl6OQi5wb2Z
129,Giù la testa,Ennio Morricone,0.30107692,0.15046538,4.923077,-18.408577,0.53846157,0.03821154,0.7585342,0.6099,0.10671924,0.15603462,95.63492,236594.34,3.6538463,spotify:album:7kHiF3io3IyhRRjq6z3ceY
130,Smokin' at the Half Note,Wynton Kelly Trio / Wes MontgomeryWynton KellyWes Montgomery,0.5395454,0.29094544,4.6363635,-17.634,0.54545456,0.066427276,0.9287272,0.32070544,0.44981816,0.53154546,128.9109,420813.38,4.0,spotify:album:2frSEIQat4tSS4nCcrW0Hy
131,Bright Moments,Rahsaan Roland Kirk,0.44799998,0.4681429,6.142857,-14.257714,0.42857143,0.30495715,0.6160715,0.09992047,0.6980714,0.49149993,121.52271,352367.66,3.7857144,spotify:album:2t97V5uDRA1dRxsJeOSXa9
132,Live in Seattle,John Coltrane Featuring Pharoah Sanders,0.37525,0.3260625,5.75,-25.384876,0.375,0.0632,0.58975005,0.46454036,0.337875,0.34075,111.557,566415.9,3.75,spotify:album:6X4w3XifxQVXdKDgwgD7Wk
133,Feels,Animal Collective,0.30333337,0.58,4.888889,-9.139444,0.7777778,0.046777777,0.3325778,0.30824885,0.18938889,0.20226666,102.943665,345743.78,3.7777777,spotify:album:21LZ1OSKbxSU5I7QBUalW8
134,Promises,"Floating Points, Pharoah Sanders & The London Symphony OrchestraFloating PointsPharoah SandersLondon Symphony Orchestra",0.19411111,0.13144444,0.8888889,-20.884333,0.11111111,0.04366667,0.93611115,0.68135554,0.15097778,0.11486667,103.08967,310827.34,3.7777777,spotify:album:3ShtO5VCYa3ctlR5uzLWBa
135,Sackcloth 'n' Ashes,Sixteen Horsepower,0.5365385,0.69346154,6.4615383,-9.313615,0.46153846,0.0417,0.15601309,0.064002715,0.0801077,0.60046154,136.69537,198133.31,3.8461537,spotify:album:2Bvfgs4klhQn2okX3cH9cU
136,Soul Food,Goodie Mob,0.701421,0.3948421,5.105263,-13.829842,0.6315789,0.3112105,0.30765158,0.0014691795,0.21251054,0.4328421,85.25342,193178.11,3.4736843,spotify:album:6cKgDS8oVcCNw9EjQf66er
137,By Inheritance,Artillery,0.431,0.91499996,7.0,-10.930401,0.8,0.057809997,0.0029252,0.06255783,0.23686,0.4144,143.2828,285822.6,4.0,spotify:album:2D0mrQP6w4l950sEOmADeX
138,All Hail West Texas,The Mountain Goats,0.6096667,0.48661906,4.3809524,-9.977667,0.9047619,0.06468095,0.8759049,0.23176324,0.25594765,0.56714284,115.020996,176635.58,3.9047618,spotify:album:3yreM49ULtR2xW4fSENo3K
139,"Ptah, the El Daoud",Alice Coltrane,0.38924998,0.482,6.75,-12.408999,0.5,0.038825,0.69325,0.76175,0.1425,0.24200001,110.774,688556.5,3.75,spotify:album:6XyhwP7a50E4u83H9aM8sD
140,Veedon Fleece,Van Morrison,0.52725,0.39666668,5.4166665,-9.588333,0.75,0.038258333,0.652,0.014112477,0.10788333,0.44058326,125.95841,282531.25,3.4166667,spotify:album:1zvI5Kkxus94lhz0RvZWBf
141,What's Your Pleasure?,Jessie Ware,0.7056667,0.70591664,8.083333,-8.732834,0.16666667,0.056175005,0.13126667,0.17838949,0.125175,0.57725,109.41642,267058.75,4.0,spotify:album:1CTm3ARqDETSm7GfvNYNJp
142,A Reality Tour,Bowie,0.4866,0.8090856,5.5142856,-6.7906,0.74285716,0.06852571,0.111838855,0.037554413,0.92637146,0.4236857,124.43747,279516.5,3.942857,spotify:album:0izhrQQ2IKmo3k02mN91zA
143,Goodbye Yellow Brick Road,Elton John,0.53852946,0.67070585,4.4117646,-8.366707,0.7058824,0.040105883,0.21714282,0.0159107,0.22864118,0.57764703,124.66017,268737.72,3.9411764,spotify:album:5WupqgR68HfuHt3BMJtgun
144,Clics modernos,Charly García,0.61955553,0.67100006,4.7777777,-8.697223,0.7777778,0.06755556,0.3374289,0.05087556,0.14923334,0.6223333,138.26567,228451.78,4.0,spotify:album:3OyBf97NOuJjhEpQHY920H
145,Operation: Mindcrime,Queensrÿche,0.41928124,0.8765937,5.0625,-4.9667187,0.6875,0.12418438,0.12912056,0.19103467,0.4534406,0.2156625,115.428566,246490.06,3.9375,spotify:album:4eEQ3aNA8mptFIfbFdX79p
146,Paysage d'Hiver,Paysage d'Hiver,0.19766666,0.52833337,6.3333335,-4.4579997,0.6666667,0.15256667,0.23283334,0.777,0.10699999,0.03133333,111.57433,1088186.6,4.0,spotify:album:4dwbtlDuvBl9i5e7Ww6cpp
147,Mecca and the Soul Brother,Pete Rock & C.L. Smooth,0.72631246,0.7469375,5.4375,-10.925688,0.4375,0.21090001,0.1779625,0.015461793,0.16198125,0.704625,101.90925,289990.8,4.0,spotify:album:2AgTKAULjbHpqqtyI53hdp
148,Santana III,Santana,0.49122223,0.73399997,5.3333335,-11.111001,0.5555556,0.05651111,0.13373333,0.26963276,0.17998889,0.72855556,125.682655,274671.12,4.0,spotify:album:3iE6Jik24CBE0uv1lyyplI
149,Bookends,Simon & Garfunkel,0.44908336,0.29118332,4.8333335,-18.823668,0.5,0.10745833,0.59318334,0.079458736,0.22534166,0.50825,119.092,147274.33,3.8333333,spotify:album:3bzgbgiytguTDnwzflAZr2
150,La Fusa,"Vinicius de Moraes, Maria Creuza & Toquinho",0.5044375,0.458875,3.75,-15.350937,0.625,0.15345001,0.42705,0.06563511,0.35243124,0.47828126,115.01207,190830.94,4.0,spotify:album:3IGAkpd5fSALj6Z7O63D6G
151,New World Symphony / The Moldau,Berlin Philharmonic Orchestra / Herbert von KarajanBerliner PhilharmonikerHerbert von Karajan,0.20583999,0.08767,3.4,-21.214802,0.2,0.03804,0.91239995,0.7934,0.16708,0.07688,106.944595,662885.4,4.0,spotify:album:6FMu88LoghMcmme2aDkK3S
152,The Modern Dance,Pere Ubu,0.4581,0.51669997,6.7,-11.080999,0.6,0.05424,0.035823997,0.33077303,0.26712003,0.39389998,123.9667,219007.4,4.0,spotify:album:6yMnhRRK31G3aYzFujP2Ug
153,The Crimson Idol,W.A.S.P.,0.301,0.8362173,4.347826,-7.5155654,0.17391305,0.0903,0.06068798,0.2510239,0.46116957,0.1906826,145.65219,372729.34,3.9565217,spotify:album:1qIXNs2KIv1DfO01lwoUfz
154,Two Airships / Exploder Falls,Candy Claws,0.20525001,0.837,7.5,-8.3055,0.5,0.110750005,0.003415,0.844,0.5405,0.467,103.7775,903937.5,4.0,spotify:album:6uQ7Rpw5xMl4qI8WK6fHD6
155,Neon Genesis Evangelion,鷺巣詩郎 [Shiro Sagisu],0.5079546,0.42193183,5.7272725,-12.988864,0.54545456,0.037827272,0.49641228,0.705345,0.1136909,0.40436813,113.151054,147761.23,3.7272727,spotify:album:4vwgTxjKwiSWfEoGOqhiWa
156,Dusty in Memphis,Dusty Springfield,0.47487998,0.45743996,5.56,-10.252841,0.8,0.040544,0.54292005,0.006903491,0.17388001,0.58247995,108.24261,184018.77,3.92,spotify:album:6SNMenG3NjZyqgI5p4Hcmg
157,Taxi Driver,Bernard Herrmann,0.297,0.25635555,3.4444444,-17.671724,0.6111111,0.060405552,0.67966676,0.48593888,0.12669998,0.21527222,103.94905,205063.72,3.8888888,spotify:album:0Su23YyUD0OyafVwOP22HP
158,The Four Seasons,Academy of St Martin in the Fields / Neville Marriner / Alan Loveday,0.36438096,0.14667857,4.285714,-22.343,0.3809524,0.044609524,0.85433334,0.44311497,0.14899524,0.3229238,111.24885,211863.47,3.3809524,spotify:album:2mCvtea2fbrtU10GMsHbAM
159,Person Pitch,Panda Bear,0.33657143,0.65928566,6.0,-15.389,1.0,0.24100001,0.45352003,0.41829967,0.2267143,0.35290003,118.53429,391384.84,4.0,spotify:album:64TDaAbxgO0TmKZrIavdLg
160,drukqs,Aphex Twin,0.55349994,0.39814374,5.5,-17.9078,0.56666666,0.112679996,0.5908168,0.7000235,0.15213999,0.27598667,122.229935,201708.47,3.6,spotify:album:1maoQPAmw44bbkNOxKlwsx
161,Visions of Bodies Being Burned,clipping.,0.52475,0.5652994,4.4375,-11.318874,0.6875,0.21328124,0.1816445,0.21124543,0.18968749,0.26361877,118.18868,197559.0,3.625,spotify:album:0b1q9se93BEqBl3kiltn33
162,Graceland,Paul Simon,0.6525294,0.62247056,3.764706,-9.965471,0.8235294,0.08909412,0.49937648,0.09808878,0.13697647,0.70658827,119.33982,239747.3,3.9411764,spotify:album:6WgGWYw6XXQyLTsWt7tXky
163,Apollo: Atmospheres & Soundtracks,Brian Eno with Daniel Lanois & Roger Eno,0.26489568,0.09271391,5.826087,-26.115782,0.5652174,0.04787826,0.9026087,0.8863479,0.10777391,0.1074087,94.211044,234884.12,3.5652175,spotify:album:1Km58i317Pm5bQR3wPHKcO
164,Hex Enduction Hour,The Fall,0.44670004,0.82449996,5.35,-8.3272,0.65,0.09449,0.261043,0.4366351,0.34146506,0.47355002,125.50919,335828.06,3.95,spotify:album:3tF3mFPSGK4THpGA8YPKQh
165,No More Shall We Part,Nick Cave and The Bad Seeds,0.45008335,0.29962498,5.8333335,-12.541083,0.33333334,0.043416664,0.6595,0.004543525,0.14465,0.23090833,117.468575,338645.6,3.8333333,spotify:album:5JpkwEcDxy92C3e9vSJTVX
166,Long Live Rock 'n' Roll,Rainbow,0.41974998,0.73875,3.5,-10.1215,0.625,0.0485375,0.346695,0.05429186,0.1925125,0.54499996,117.5905,298791.62,4.0,spotify:album:0abggihGZTIzf1GfHhrjwE
167,Call Me,Al Green,0.74755555,0.3322222,7.3333335,-13.053889,0.6666667,0.048055556,0.36855555,0.0015106032,0.11256666,0.70177776,96.635445,236985.33,3.8888888,spotify:album:1hryVGXoRLV9WAhO97xEDJ
168,Live Without Sense,Destruction,0.23845454,0.9728182,10.454545,-7.8682723,0.36363637,0.106172726,0.00021451908,0.60846364,0.79300004,0.20317273,101.942184,313903.1,3.909091,spotify:album:2TMc46R6ElDUhY7EZc5ePo
169,"For Emma, Forever Ago",Bon Iver,0.5802223,0.29213333,6.0,-16.505554,0.7777778,0.0523,0.77588886,0.22193582,0.13515556,0.2921889,115.216225,248339.33,3.7777777,spotify:album:7EJ0OT5ZqybXxcYRa6mccM
170,Jeopardy,The Sound,0.49309093,0.5923636,3.6363637,-10.994999,0.45454547,0.08486363,0.053409956,0.08861956,0.17732726,0.6610909,152.4629,213117.55,4.0,spotify:album:6QSnitPoyu8x79z1VxtrmV
171,The Snow Goose,Camel,0.3392857,0.32746664,5.285714,-18.427572,0.61904764,0.04070476,0.6822381,0.77702385,0.16628572,0.31690478,132.39395,193815.86,3.3809524,spotify:album:7ny9OWZ336Y4gGSSgHlkFB
172,Crescent,John Coltrane Quartet,0.46559995,0.3634,1.8,-13.290201,0.0,0.03658,0.6924,0.19453913,0.15519999,0.33639997,101.2206,486813.2,4.0,spotify:album:1G3jdGqZNUrC8ZDesZB8xp
173,"You Heat Me Up, You Cool Me Down",King Krule,0.35411763,0.6065882,5.4117646,-7.7891765,0.8235294,0.0882706,0.5103,0.15483858,0.7134706,0.20196472,131.4867,258026.7,3.5294118,spotify:album:1QuhMsle5A9j1GbClRb1mR
174,Lust for Life,Iggy Pop,0.4403333,0.8505556,4.111111,-5.5555553,0.5555556,0.05623333,0.14235555,0.16282628,0.25425553,0.5996667,118.24934,273772.78,3.8888888,spotify:album:2jnV6ytZOmt71iEC5xHEYz
175,Max & Match,이달의 소녀 오드아이써클 [LOONA ODD EYE CIRCLE],0.6065,0.801,2.875,-5.009,0.75,0.0985625,0.15627626,0.0145056825,0.129725,0.53812504,132.18613,189755.38,4.0,spotify:album:6J6hcDzG79Uh0xob2e5J29
176,A divina comédia ou ando meio desligado,Mutantes,0.42790908,0.66072726,4.181818,-6.7307277,0.72727275,0.061009094,0.3251752,0.074526764,0.19014545,0.5494546,113.21045,228789.1,3.909091,spotify:album:7Brj8kqhEO9Zg4daamMieT
177,Gentleman,Fela Ransome Kuti & The Afrika 70Fela KutiThe Africa '70,0.6766667,0.7756667,7.0,-7.84,0.33333334,0.089433335,0.44566667,0.2324,0.12466667,0.7250001,101.46,620168.7,4.0,spotify:album:56UAK81XOvDgAcTsI0Olpk
178,Legacy of Brutality,Misfits,0.32692307,0.8235385,4.076923,-12.145693,0.6923077,0.043761536,0.35096848,0.26281062,0.30184615,0.36907694,158.34085,127164.16,3.9230769,spotify:album:65KQFqWUDiwmVc9BjchWZy
179,Woodstock,Various Artists,0.53035295,0.52758825,4.1764708,-11.100822,0.7058824,0.04161176,0.49557826,0.19895142,0.3367706,0.57018816,112.46547,217026.77,3.8235295,spotify:album:6oN7rDjXg03uGblQzuk52p
180,Mishima,Philip Glass,0.31679282,0.15409999,3.2142856,-21.66693,0.5,0.043528568,0.6999999,0.8633571,0.16590714,0.19784285,121.25171,197509.58,3.642857,spotify:album:4RflOKVvzEFCxDlHlT0ZFJ
181,One Flight Up,Dexter Gordon,0.49699998,0.1865667,8.0,-20.841002,0.6666667,0.04146667,0.556,0.18540001,0.1223,0.49300003,96.72034,742600.0,3.6666667,spotify:album:6VwDnT2q9r7HbxNsyGr0r8
182,The Peach Orchard,William Parker & In Order to Survive,0.326625,0.5255,2.5,-10.3165,0.125,0.046225,0.51775,0.2860375,0.279675,0.4137125,115.96562,1024033.4,3.875,spotify:album:7uM4P4rzvbr0Z08DZUYYbX
183,Vienna Concert,Keith Jarrett,0.3105,0.1045,3.0,-23.876999,0.5,0.03585,0.987,0.8685,0.771,0.0888,108.603,2038887.0,4.0,spotify:album:66JVhIeC91S1L6hNVIBMzJ
184,The Paris Concert: Edition One,Bill Evans,0.336,0.32075,3.875,-17.056751,0.375,0.0452,0.91287506,0.89087504,0.70825005,0.1755875,96.51488,397099.88,3.625,spotify:album:6YTKOstsUZjZIlnYHWdg5u
185,Yanqui U.X.O.,Godspeed You! Black Emperor,0.20339999,0.45180002,3.8,-12.190599,0.4,0.044639997,0.3148616,0.8502,0.15584001,0.047119997,117.1754,899794.6,3.2,spotify:album:0XKw8i6Hlz6oV9moQcjjR5
186,Crime of the Century,Supertramp,0.48299998,0.348,5.375,-14.656,0.375,0.0588875,0.49385002,0.04188905,0.1636625,0.311075,114.1295,332536.5,3.875,spotify:album:2wrHaulTgqqkVKx0k7Kq4r
187,City,Strapping Young Lad,0.30955553,0.9101111,3.6666667,-5.691667,0.44444445,0.101622224,0.0007304289,0.19753733,0.51433337,0.11376667,114.60966,262489.0,3.8888888,spotify:album:78Y2OaDAdvEqs3TRdCRdZc
188,Science Fiction,Ornette Coleman,0.3586842,0.54952633,5.4736843,-10.207474,0.68421054,0.07343159,0.24343157,0.16289802,0.37685263,0.4016316,117.10241,342562.84,3.8421052,spotify:album:1WEi45sOKRTSC1UkQWN74b
189,Barry Lyndon,Various Artists,0.339,0.20116,5.1,-20.3234,0.5,0.04475,0.8682,0.47357002,0.16664001,0.48354,113.30979,243298.5,3.9,spotify:album:0jcDk8bLwQzMSKzAxdfNQA
190,Rated R,Queens of the Stone Age,0.41866663,0.79358333,6.5,-5.9882503,0.6666667,0.06729167,0.17139918,0.20853706,0.36833334,0.4811667,117.75867,211194.42,4.0,spotify:album:05tJhGl52X4zGe0ySlcBk6
191,Wowee Zowee,Pavement,0.38455555,0.70416665,6.611111,-8.986333,0.8333333,0.058122218,0.06406145,0.31031573,0.18407778,0.43668333,132.86455,187268.83,4.0,spotify:album:0OHDiDMyxzWJfwtoeHNCf4
192,Miles Smiles,Miles Davis Quintet,0.43216667,0.44183335,6.0,-13.750834,0.33333334,0.04081667,0.19244999,0.012888166,0.21628334,0.5288333,130.45334,415153.34,3.8333333,spotify:album:7buEUXT132AA4FPswvh9tV
193,Liege & Lief,Fairport Convention,0.45169997,0.366,4.1,-14.7379,0.9,0.040490005,0.49397278,0.20260093,0.117180005,0.54936,111.5432,330688.0,3.5,spotify:album:505zw4fKgpk8HXqyw3BMFq
194,Clifford Brown and Max Roach,Clifford Brown and Max Roach,0.5224545,0.45818183,4.6363635,-13.77391,0.6363636,0.04561818,0.6828182,0.2523155,0.15398182,0.6601818,119.319916,358775.72,4.0,spotify:album:2EKn6vs5MXWjMubeBhqgKG
195,Elevation,Pharoah Sanders,0.24799998,0.6922,5.2,-11.198199,0.6,0.061339997,0.7106,0.21747999,0.36862,0.3682,119.4598,567994.6,3.8,spotify:album:2YNA5fGD8cE3HqNBCfYzTL
196,Live at Monterey International Pop Festival,Ravi Shankar,0.3956667,0.66566664,4.0,-15.510001,1.0,0.12123334,0.70000005,0.41142333,0.79033333,0.41933334,124.66333,1066194.4,4.0,spotify:album:3sXkygk2kpWlNAA2neCvW0
197,All My Heroes Are Cornballs,JPEGMAFIA,0.55300003,0.702611,3.6111112,-5.7361107,0.7222222,0.2728833,0.37179998,0.029700108,0.3087778,0.36503336,116.04267,150926.78,3.9444444,spotify:album:5ilsl5R2lGACTnPZMKIp7o
198,Eat a Peach,The Allman Brothers Band,0.4698889,0.5136667,7.111111,-14.012778,0.5555556,0.039544445,0.4519444,0.46652222,0.30127776,0.5834445,115.89167,466318.0,4.0,spotify:album:6D9I7GZsqc3pwDg3DFrtjs
199,Saint Dominic's Preview,Van Morrison,0.53228575,0.5378572,4.714286,-10.458285,0.85714287,0.040328573,0.41285712,0.004373979,0.14445713,0.6834286,121.484566,356939.0,3.857143,spotify:album:0i3c1sR3poI6S2VIH2VP7Q
200,Psycho,Bernard Herrmann,0.25016502,0.080932505,6.7,-27.359674,0.725,0.045987498,0.84038,0.65184975,0.15263,0.07571,105.73755,91745.95,3.475,spotify:album:6edM5SIgWBo8EdbiWQwIUs
201,Plastic Beach,Gorillaz,0.570125,0.68425,4.1875,-6.4345627,0.6875,0.07154375,0.18928003,0.15162952,0.26578125,0.5264625,117.46544,213343.38,3.8125,spotify:album:2dIGnmEIy1WZIcZCFSj6i8
202,Bandana,Freddie Gibbs & Madlib,0.55140007,0.69600004,5.6,-7.904733,1.0,0.37746665,0.31663334,0.0012757254,0.2779333,0.6108534,103.65574,185616.06,4.0666666,spotify:album:31KbO7WnDp2AjPdmRTJzdf
203,Frances the Mute,The Mars Volta,0.28345,0.80633336,5.0833335,-5.8040833,0.0,0.14866666,0.1458954,0.26939747,0.4365833,0.19463332,136.50967,384661.16,3.6666667,spotify:album:30iqYID1JMBXLVFfErwTSd
204,Abattoir Blues / The Lyre of Orpheus,Nick Cave & The Bad Seeds,0.45705882,0.64852947,4.4117646,-7.112647,0.3529412,0.055358827,0.3671012,0.020778736,0.15848236,0.4858235,118.39376,291446.28,3.8823528,spotify:album:4OrbNhWLOrWi6lb40T0IHM
205,Impressions,John Coltrane,0.338,0.46065003,4.5,-13.67375,0.75,0.048825003,0.326075,0.044,0.41875,0.43875,123.98725,548663.25,3.5,spotify:album:3Ot8usQajsFawIAsULDrqj
206,Little Girl Blue,Nina Simone,0.46689996,0.13710998,6.3,-18.494999,0.6,0.06164,0.8953999,0.17185484,0.119799994,0.33107,110.4188,228555.5,4.0,spotify:album:58gOQaPc4RCw8eWdTDRes7
207,Études Op.10 & Op.25,Maurizio Pollini,0.29248148,0.25311852,3.5185184,-24.422482,0.7037037,0.038074072,0.9735556,0.89162964,0.15360743,0.32208145,107.35482,133628.7,3.7777777,spotify:album:4XuhX3i8s1Pdbw8sIwBrpS
208,Symphonie Nr. 7,Berliner Philharmoniker / Herbert von Karajan,0.22671428,0.19957145,3.142857,-14.770429,0.5714286,0.038757145,0.9388572,0.90071434,0.21167144,0.09708572,95.79985,653537.0,3.7142856,spotify:album:1irEprDdDX9GqDP2ryptuH
209,The Youth Are Getting Restless,Bad Brains,0.35870585,0.8951177,6.2352943,-9.613999,0.7058824,0.1463647,0.0013791057,0.30213058,0.8591177,0.21040587,126.2154,167435.3,4.0,spotify:album:1E9VxgayKOFUQz8pQTrxpl
210,3-D: The Catalogue,Kraftwerk,0.65955883,0.6132353,5.2647057,-12.152734,0.4117647,0.05228529,0.23930706,0.5886147,0.19892646,0.5498147,120.12921,383114.66,3.9705882,spotify:album:6nnO5r6I1JtSZ8eTwwIiIF
211,Murder Ballads,Nick Cave and The Bad Seeds,0.4946,0.49630004,6.3,-10.7095,0.5,0.04265,0.30110002,0.021001626,0.17723998,0.40204,129.6813,353526.6,3.7,spotify:album:0SJIg249cRWdGWEcqXsYyW
212,Here in After,Immolation,0.20075,0.890375,4.875,-10.467751,0.75,0.13589999,1.1471249e-05,0.899125,0.226,0.21187499,137.89188,280041.62,3.5,spotify:album:6tMKH6ambdK5dZEa8dbB8v
213,Pangaea,Miles Davis,0.359,0.2635,6.0,-20.8945,1.0,0.0487,0.031100001,0.04735,0.108449996,0.2765,143.4815,2658860.0,4.0,spotify:album:0lYz13Pd1IYa7kZVoTUlN4
214,Live at the Annandale Hotel,Life Without Buildings,0.35483333,0.8239167,4.0,-8.188833,0.8333333,0.06313334,0.13628241,0.00012472083,0.35591665,0.4613333,137.20949,286211.1,4.0,spotify:album:5azlIV7AOJEkcNP37LMT8K
215,Live at Pompeii,David Gilmour,0.35490474,0.49376193,4.7619047,-12.129096,0.52380955,0.043504763,0.26449713,0.055727527,0.85695237,0.23420951,111.29163,424469.16,3.7142856,spotify:album:4cwlWUSFUUFPFYKYLbPIQL
216,"Everything, Everything",Underworld,0.5315,0.94262505,5.125,-8.872,0.75,0.0565125,0.079955995,0.575375,0.512375,0.372375,138.74512,565261.6,4.0,spotify:album:2Un5MRMFYfZF7UuDOfTaxi
217,Two for the Show,Kansas,0.3306667,0.8051667,5.3333335,-8.285666,0.5416667,0.072037496,0.064003706,0.12932768,0.67545825,0.43200412,114.8348,370950.47,3.8333333,spotify:album:1CeIw9N0oFeqs0afC1bE24
218,Live at Raji's,The Dream Syndicate,0.3562,0.7462666,5.133333,-6.290733,0.73333335,0.060866665,0.0033735365,0.05627241,0.5424667,0.47079995,129.49187,373619.66,3.8,spotify:album:5wB9b1rWBGD6Zz8rLYeUUq
219,Saturation II,Brockhampton,0.5942,0.6046,3.7333333,-8.401066,0.6666667,0.15614,0.38589332,0.05017922,0.35271338,0.54746664,111.0386,185479.27,4.0,spotify:album:5c2AzoNyr46fCQM5d8mxE0
220,Music for the Masses,Depeche Mode,0.5183333,0.64159995,4.3333335,-10.286799,0.4,0.036426663,0.41485065,0.4988287,0.2009,0.4479867,115.81066,264729.8,3.5333333,spotify:album:4tPRXghD4ago6NYyyfrtES
221,Black Celebration,Depeche Mode,0.54483336,0.46081665,3.8333333,-15.629085,0.5833333,0.03166667,0.41700503,0.049229544,0.18611665,0.51124996,120.61924,228026.67,3.9166667,spotify:album:0JSOfVzxVTpyvxzXggc8rG
222,Hosianna Mantra,Popol Vuh,0.22111112,0.19312222,5.0,-18.353556,0.5555556,0.042166665,0.9563333,0.7724445,0.14412221,0.079344444,103.55811,280905.78,3.5555556,spotify:album:0bniAqzf6QOrfVoLlxjzpV
223,Structures From Silence,Steve Roach,0.14333333,0.065066665,7.6666665,-28.476667,0.33333334,0.036766667,0.88266665,0.8983334,0.07446667,0.035666667,95.75033,1174102.4,3.0,spotify:album:46AY6JPcDEFWYF8YcYOQWh
224,Unholy Cult,Immolation,0.202875,0.990125,5.375,-3.1383748,0.75,0.187,0.002830925,0.67525,0.206925,0.06285,107.991,311337.88,4.125,spotify:album:1SoCkcSUU1BRBYg972wqf9
225,Aretha Now,Aretha Franklin,0.577,0.5159,5.9,-11.576,0.8,0.038030002,0.37289998,1.52e-07,0.15184,0.7886,132.4044,176770.7,3.9,spotify:album:55HZ2ectg1mMTEKDqIq3kC
226,The ArchAndroid,Janelle Monáe,0.46255556,0.5643889,4.7222223,-12.21289,0.6111111,0.06818333,0.31193,0.20534332,0.18134445,0.44072774,125.520004,228997.0,3.6666667,spotify:album:7MvSB0JTdtl1pSwZcgvYQX
227,Mother Earth's Plantasia,Mort Garson,0.3447,0.24121001,5.9,-15.962601,0.6,0.03663,0.37000126,0.6349445,0.15677,0.26397997,108.40869,185196.2,3.8,spotify:album:0NJRPgK15C8qoLuQv1hChv
228,Homecoming: The Live Album,Beyoncé,0.55357504,0.728925,5.15,-10.335175,0.625,0.2765575,0.085219756,0.021265272,0.6174175,0.3989375,118.45892,163873.4,4.025,spotify:album:35S1JCj5paIfElT2GODl6x
229,'Round About Midnight,Miles Davis,0.54642105,0.33473158,5.3157897,-13.450369,0.6315789,0.120115794,0.63684213,0.11827962,0.3794263,0.5327369,115.93662,305011.22,3.7894738,spotify:album:4VUawqEDCHHfrUe77ScQ2K
