,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,URI
14,Jorge Ben,Jorge Ben,0.41054544,0.76809096,8.090909,-5.8736362,0.36363637,0.08249091,0.5637273,0.0047505363,0.23707272,0.73754543,101.00791,207795.19,4.0,spotify:album:3V3XJ3Sh62jPUYUMSQ1Tsf
15,Uncut Gems,Daniel Lopatin,0.37705883,0.31291765,4.9411764,-16.70506,0.5882353,0.04202353,0.60216475,0.7151437,0.15351175,0.22779411,108.5687,183836.12,3.5294118,spotify:album:3pvGQtSsi9LGcPIZ7plWYe
16,Fisherman's Blues,The Waterboys,0.4135455,0.658591,6.4545455,-7.2474093,0.72727275,0.05225909,0.2801941,0.06015319,0.17294091,0.5651363,133.80478,280695.78,3.7727273,spotify:album:3CxjmGIpb4n6KTnbtK0n1X
17,Trilogie de la mort,Eliane Radigue,0.11609999,0.0025590002,4.3333335,-33.17633,1.0,0.06993333,0.908,0.9463332,0.16533333,0.01979,114.19033,3376107.0,4.0,spotify:album:2qLeLtVxS5N9A9B0qd1BC5
18,Bridges,Gil Scott-Heron & Brian Jackson,0.474,0.219,9.0,-13.341,0.0,0.0361,0.11,0.0867,0.0934,0.0707,117.13,305419.0,3.0,spotify:album:1JPhrKryg26lYKoJjFGc3Y
19,Prepare Thyself to Deal With a Miracle,Rahsaan Roland Kirk,0.2635,0.52575,3.75,-9.73125,0.25,0.069575,0.7665,0.50699997,0.18575001,0.32275,87.64975,647816.75,4.0,spotify:album:7a4juPTEzCvCUjehORJjyj
20,Sunbather,Deafheaven,0.23357143,0.6202857,6.571429,-9.1380005,0.5714286,0.055599995,0.33458117,0.8892857,0.18685713,0.09967143,112.51043,513919.84,4.0,spotify:album:2kKXGWaCEl06EKZ4DxBJIT
21,High Violet,The National,0.51690906,0.71445453,5.818182,-7.8938184,0.54545456,0.043427274,0.49916363,0.5699196,0.117427275,0.44590905,124.927734,259968.36,3.8181818,spotify:album:3mX8oKajxXEBNNATCKLLPd
22,Realm of Chaos,Bolt Thrower,0.16745834,0.88791674,5.4166665,-8.2873335,0.5833333,0.14503334,0.06820006,0.46163335,0.14819168,0.070724994,113.97584,190954.42,3.9166667,spotify:album:7czYIT2adKSBYFfmAbyAVm
23,Presenting The Fabulous Ronettes Featuring Veronica,The Ronettes,0.44108334,0.7143333,3.4166667,-8.254583,0.9166667,0.04581667,0.40512502,0.0055809333,0.21983336,0.5269167,130.21608,181200.08,3.8333333,spotify:album:0CoNLgOwcZGBUSwd9fAZuy
24,L.A.M.F.,Heartbreakers,0.40478572,0.8166428,4.285714,-8.034857,1.0,0.04782143,0.18902858,0.01981246,0.34080714,0.76121426,144.78049,171373.42,4.0,spotify:album:4CLnHCjgBVBEoCU6e4kts1
25,Good Old Boys,Randy Newman,0.48299998,0.34434617,6.5384617,-13.323076,1.0,0.03383077,0.6887692,0.024036877,0.13061538,0.41569233,113.19523,168818.39,3.7692308,spotify:album:4UY90kcO4N9ZPBl4xPLvvU
26,The Gathering Wilderness,Primordial,0.2702857,0.8661428,5.857143,-8.974856,0.14285715,0.08195714,0.00024927143,0.78742856,0.13457145,0.18228571,117.22643,510415.16,3.4285715,spotify:album:5JfBGmC3ICqSvy0RleiOlV
27,Dah Shinin',Smif-n-Wessun,0.790875,0.46862498,6.6875,-13.765563,0.6875,0.2960625,0.21202575,0.00088865694,0.17776251,0.66043746,100.90375,253457.38,4.0,spotify:album:0TaYPOKCUDyvZU2APQ7kPM
28,Singles,Various Artists,0.61215997,0.58912,4.08,-9.3656,0.74,0.043394,0.454942,0.0023195208,0.219606,0.78651994,125.86406,164889.38,3.88,spotify:album:3tTqBkR89I0oODc5enVLnj
29,A German Requiem,Philharmonia Orchestra / Philharmonia Chorus / Otto Klemperer / Elisabeth Schwarzkopf / Dietrich Fischer-Dieskau,0.14504287,0.13071428,4.571429,-20.204,1.0,0.040885717,0.9565715,0.72014284,0.113828585,0.05884286,98.183716,592476.1,3.5714285,spotify:album:3n1f4IPF3oo2qDgAKI2bdb
30,Norman Fucking Rockwell!,Lana Del Rey,0.4646428,0.26986432,6.5,-12.040858,0.42857143,0.036650002,0.82207143,0.04830235,0.11763573,0.23121428,95.804,290562.72,3.642857,spotify:album:5XpEKORZ4y6OrCZSKsi46A
31,Achtung Baby,U2,0.5104615,0.70988464,6.1538463,-9.267653,0.84615386,0.03929231,0.059167363,0.20507637,0.14985386,0.48723078,121.1475,272461.16,3.9615386,spotify:album:0ta5VdkJcpdVnNrn7g4cZe
32,Van Halen,Van Halen,0.40072727,0.8880909,7.0,-6.4858184,0.54545456,0.09001818,0.08642363,0.077605225,0.2588818,0.5609091,126.72573,192430.27,4.0,spotify:album:7DdEbYFPKTZ8KB4z6L4UnQ
33,Demons and Wizards,Uriah Heep,0.34728572,0.67700005,5.892857,-7.624358,0.8214286,0.043914285,0.015657302,0.13197999,0.25286072,0.45808575,122.2595,304239.06,4.0,spotify:album:5OGPphsycPCeEcJlxKnt0l
34,Let's Stay Together,Al Green,0.6703333,0.48844445,2.7777777,-7.155667,0.8888889,0.044222225,0.42397776,0.014070256,0.109900005,0.64066666,117.50867,227212.33,3.7777777,spotify:album:58eMx3QrTkiRmGGbSz2XL0
35,New Moon,Elliott Smith,0.51850003,0.27487502,6.3333335,-14.058873,0.6666667,0.037420835,0.6689,0.10850113,0.1353,0.37775,118.138,183712.2,3.75,spotify:album:22KjY8SLvYh2DVMmLPPatF
36,Punishment for Decadence,Coroner,0.1593,0.9274,8.3,-9.0884,0.4,0.12181,0.09640707,0.7192,0.20683,0.20679998,119.173096,233500.0,3.6,spotify:album:2o6XqegTow2rfyKM9UglBX
37,World Wide Live,Scorpions,0.31936845,0.7495842,6.263158,-11.888157,0.42105263,0.06400526,0.094733685,0.4364895,0.8041579,0.2889421,124.70758,250280.2,3.9473684,spotify:album:5z5s71RoLOhdB8SwPfru0I
38,Phantom of the Paradise,Various Artists,0.47480002,0.69710004,8.2,-5.8658,0.7,0.05568,0.45249996,0.000241981,0.23984,0.42297,130.31279,214366.7,4.0,spotify:album:4BBaeFu9oDZ5emcgOp1pmb
39,Melodrama,Lorde,0.5894545,0.41381818,4.090909,-9.37109,0.6363636,0.0795,0.33582819,0.0020061263,0.113909096,0.27490908,102.87537,223867.45,4.0,spotify:album:2B87zXm9bOWvAJdkJBTpzF
40,TNT,Tortoise,0.6346666,0.387,6.0833335,-16.419668,0.41666666,0.124866664,0.52974993,0.7869666,0.23398332,0.35075,136.71849,324535.6,3.75,spotify:album:4JwjxPyISbFEUeh267bYbg
41,Face to Face,The Kinks,0.55985713,0.657,4.7380953,-7.4171433,0.88095236,0.04770476,0.27920976,0.0049780617,0.18095477,0.6070977,118.012184,168113.95,4.0,spotify:album:6nkmtyFpZHm7piIFJgsxxa
42,Tusk,Fleetwood Mac,0.66808,0.508732,4.52,-12.1119995,0.72,0.035584,0.3769896,0.22554368,0.124032,0.68803996,120.04741,222753.92,4.0,spotify:album:1d075yQcykHjerQ2BN0ABn
43,Stupid Dream,Porcupine Tree,0.41125003,0.5611667,6.1666665,-9.44625,0.5833333,0.031083332,0.14011133,0.4079275,0.3117833,0.26525,97.49067,300165.5,3.5833333,spotify:album:7MgV5pPcqdXAEMJZmtxmbu
44,Soul Mining,The The,0.621,0.63,6.5,-13.15075,0.5,0.061375,0.19646248,0.214415,0.1405875,0.743375,128.368,352878.38,3.875,spotify:album:65nhz1EbSruHtMqqLJrRja
45,The Drift,Scott Walker,0.40360004,0.20321998,4.5,-14.7532,0.8,0.07008,0.51848996,0.09863643,0.14384,0.073520005,108.4176,412824.2,3.7,spotify:album:3sVEXeNRjZngHef8wbgFwn
46,Hats,The Blue Nile,0.5746923,0.54207695,5.0,-8.819307,0.9230769,0.03386923,0.49654534,0.078871146,0.14146923,0.43435383,130.73747,332891.22,4.0,spotify:album:2YveHVokdKYkrEnhD3ubSo
47,Something / Anything?,Todd Rundgren,0.42112,0.53308,4.4,-11.975641,0.88,0.070164,0.3312912,0.022702856,0.244072,0.52572,122.9362,213437.92,3.88,spotify:album:3fRCOoTbBsOITBWlCRCJQr
48,Afrodisiac,Fela Ransome-Kuti & The Africa '70Fela KutiThe Africa '70,0.68974996,0.79300004,6.25,-7.22125,0.75,0.114475,0.26125,0.248212,0.1486,0.70225,113.56449,598113.5,4.0,spotify:album:2cBh3ze0atDVhWhFUDoikD
49,Accident of Birth,Bruce Dickinson,0.46052378,0.76723814,3.7142856,-6.873095,0.3809524,0.044852383,0.03665607,0.040877063,0.19719999,0.3935238,125.29619,272212.16,3.952381,spotify:album:0rObhc2HXzPkL9rKL1mRrF
50,Judgment!,Andrew Hill,0.41114286,0.46785712,6.0,-12.9587145,0.2857143,0.044999998,0.8051429,0.21749772,0.17417142,0.46542856,128.11714,413331.44,3.5714285,spotify:album:1UTKa9k864z70CFgpoJy1f
51,La ley innata,Extremoduro,0.34483328,0.7448334,5.3333335,-5.7408333,0.16666667,0.058066662,0.15241666,0.09951667,0.30038333,0.30499998,140.07233,451637.84,3.6666667,spotify:album:1GYJUlbVr5FuNU7awwMGzu
52,Live at Winterland '68,Janis Joplin With Big Brother and The Holding CompanyJanis JoplinBig Brother & The Holding Company,0.46342856,0.67564285,5.785714,-10.213858,0.71428573,0.25898573,0.30204287,0.024207756,0.6542143,0.5303571,134.89485,324814.34,3.857143,spotify:album:4V0cCuHywHvFeYTptF1GmT
53,Tindersticks,Tindersticks,0.38631248,0.23670125,4.5,-19.559063,0.5625,0.0387875,0.38611874,0.52768123,0.1506875,0.2891625,131.07193,263126.75,3.5,spotify:album:4WWzemJiMfNnxbYAmz63fC
54,The Eye of Every Storm,Neurosis,0.248625,0.352625,7.5,-12.929001,0.25,0.0424125,0.11929375,0.50825,0.10435,0.0578375,133.05124,516518.38,3.625,spotify:album:1td0hx7C7mdZGvekzMD1CL
55,Coma of Souls,Kreator,0.3329,0.9620001,5.9,-8.9615,0.7,0.10089,0.00051707996,0.42142,0.115569994,0.2719,108.731606,268464.0,3.9,spotify:album:1S7SXhbh0x64DyXQVfACJk
56,Universal Consciousness,Alice Coltrane,0.18583333,0.52099997,5.6666665,-13.109,0.5,0.07231666,0.12639832,0.45720005,0.15141667,0.17725001,91.746666,363786.34,3.6666667,spotify:album:2YlrEXJnxx7q1wX8sVXIuV
57,Dead Heart in a Dead World,Nevermore,0.4870909,0.93936366,6.7272725,-4.765909,0.6363636,0.052245453,0.00045409182,0.025309784,0.15589999,0.26418182,120.62708,308898.28,3.909091,spotify:album:1v1hdLXVBjFel9srMX8paD
58,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,0.49911103,0.70080554,4.5555553,-7.367056,0.6388889,0.054019444,0.29883778,0.15713136,0.22478335,0.51026666,115.744,277688.56,3.9722223,spotify:album:38I7qB2rqOuvGqvyTXPwX2
59,The War of the Worlds,Jeff Wayne,0.43813333,0.69399995,4.4,-8.079,0.26666668,0.10222001,0.3071867,0.09521878,0.33946663,0.39007333,121.08473,416037.34,4.0666666,spotify:album:7ligZljXfUtcKPCotWul5g
60,Turn of the Cards,Renaissance,0.30150002,0.37266663,6.6666665,-11.891334,0.6666667,0.030866668,0.4301667,0.021311834,0.123833336,0.18605,99.57483,412000.16,3.5,spotify:album:3xUBEPAx6uHbbJSeiUcNwn
61,Open the Gates,Manilla Road,0.25715384,0.8937692,3.3846154,-8.463385,0.61538464,0.08976154,0.07626742,0.2924927,0.19208464,0.3792308,129.94176,351182.62,4.0,spotify:album:2HC25LD1tWt7J4qkuigUgL
62,The Freedom Book,Booker Ervin,0.45683333,0.48616663,2.8333333,-10.826167,0.6666667,0.055316668,0.7373333,0.1930645,0.1565,0.4663333,110.15084,425042.16,3.8333333,spotify:album:4bnM6LNcUtiMFXEvybE2oX
63,The Thin Red Line,Hans Zimmer,0.14194547,0.1116,4.818182,-22.757727,0.54545456,0.038981818,0.8234546,0.80857927,0.21310908,0.072654545,82.94982,321148.9,3.8181818,spotify:album:7wPDOZ30toNEBkr5uBIANF
64,World Downfall,Terrorizer,0.25775,0.96118754,4.375,-14.275687,0.8125,0.08135626,3.24125e-05,0.9206875,0.1821,0.064581245,115.87569,135883.38,3.875,spotify:album:1OAUXcUtKiPdDtftxbjGV2
65,Capital Punishment,Big Pun,0.6687083,0.7005,3.2083333,-7.5985,0.6666667,0.4265958,0.24190752,0.007962574,0.24412917,0.58554167,104.92746,180193.88,3.875,spotify:album:3IIHk2ZLXKWuVAjCbQ9g4Y
66,Munly & The Lee Lewis Harlots,Munly & The Lee Lewis Harlots,0.42246667,0.7005333,4.9333334,-5.832534,0.33333334,0.07938667,0.52776265,0.080756634,0.15643333,0.40326005,127.70367,308480.94,3.6666667,spotify:album:6UFrSvW1JHH6tMtsRZzSM2
67,Dare Iz a Darkside,Redman,0.6608,0.627,5.15,-11.359251,0.6,0.40769997,0.136888,0.047681004,0.31697997,0.6472,97.22634,192524.1,3.9,spotify:album:08UhV7fX8X4wrSNLMVQ5H5
68,Tutti morimmo a stento,Fabrizio De André,0.4437,0.26327,9.2,-15.012401,0.3,0.05566,0.85959995,0.110070705,0.20131001,0.46930003,96.5961,203925.5,3.9,spotify:album:4dbMr1mMSVcgIYO3AWPzdv
69,From Here to Eternity: Live,The Clash,0.39910525,0.8839474,4.8421054,-7.628842,0.68421054,0.0910421,0.002871916,0.026819078,0.91157895,0.4773684,141.7659,220695.38,4.0,spotify:album:70NjH8NkxcbYNvWAHnyv1e
70,John Peel Sessions,The Chameleons,0.36008334,0.83458334,5.3333335,-6.9586663,0.41666666,0.049858335,0.016630808,0.055254046,0.19347501,0.47983333,140.66582,244594.75,4.0,spotify:album:3jsUfEJ8PA0dtCtwFHbI3V
71,The Suburbs,Arcade Fire,0.448625,0.72138125,5.5625,-7.5345626,0.6875,0.04525,0.21759292,0.23103186,0.20523751,0.41821876,127.59082,240316.62,3.8125,spotify:album:3DrgM5X3yX1JP1liNLAOHI
72,The Bridge,Sonny Rollins,0.5276666,0.25343332,6.0,-16.732834,1.0,0.051500004,0.57395,0.045813832,0.12645,0.3021667,103.01666,407160.0,4.0,spotify:album:4IUPjc5q4g3MlRC2TFHHOJ
73,Originals,Prince,0.6630666,0.6563999,5.4,-8.315133,0.8,0.06761333,0.22595401,0.06454582,0.18215999,0.65320003,117.547806,255355.53,4.0,spotify:album:1X1So5oX4TCFGdK6BN9UXs
74,Surf's Up,The Beach Boys,0.4513,0.26874,3.7,-14.970301,0.7,0.03857,0.48479003,0.039471757,0.21793,0.3418,127.96999,202074.6,3.9,spotify:album:5NJHGcHNdLURknY2LfzjZg
75,Roxy Music,Roxy Music,0.60424995,0.7784999,3.25,-8.3047495,0.8333333,0.05666666,0.152005,0.14631666,0.19859166,0.6699166,127.62967,252038.67,4.0,spotify:album:6VQZ6NNyt8E6Nj93mkoi0y
76,Chaos Is Me,Orchid,0.16302729,0.9243637,8.818182,-4.5907273,0.90909094,0.1177,0.00252008,0.8913637,0.16658181,0.08748182,136.30981,103961.18,3.3636363,spotify:album:2QAkMFNoQOaLtJVchkFJ3G
77,What Does Anything Mean? Basically,The Chameleons,0.33261904,0.69890475,5.904762,-10.440952,0.6666667,0.047242854,0.2066419,0.32453093,0.19054286,0.38812855,129.88281,255887.1,4.0,spotify:album:6qVlNdiNb5yZKg8cxx1OCd
78,Go,Dexter Gordon,0.5183334,0.514,4.1666665,-7.0553327,0.33333334,0.033466667,0.60999995,0.0010083333,0.100166656,0.6335,107.49801,377051.16,4.0,spotify:album:5nEJj9bjoarnzlS88NiWet
79,II,Kingston Wall,0.35439998,0.78129995,4.9,-7.5637,0.6,0.043800004,0.0043290756,0.51845,0.13875,0.40627003,122.2254,375489.4,3.9,spotify:album:2kAaF7jQFJBIFkw29Kk4a0
80,"I Don't Like Shit, I Don't Go Outside",Earl Sweatshirt,0.6076,0.5487,5.1,-8.1891,0.8,0.25025,0.30089998,0.02537185,0.19554,0.3848,95.4501,180144.1,3.9,spotify:album:3wUv2IjD5hPrqlPakpczQa
81,Let Freedom Ring,Jackie McLean,0.47474998,0.46024996,3.25,-9.99775,0.75,0.034624998,0.51225,0.00013627751,0.09035,0.34775,122.3965,572003.25,4.25,spotify:album:7cDdrBZaImUjYGqkir7bVw
82,12:5,Pain of Salvation,0.23860002,0.14070445,5.138889,-22.080528,0.6666667,0.053830557,0.94699997,0.15925495,0.24096663,0.08311112,94.5673,232447.33,3.4166667,spotify:album:4pSCGZfWXF7z8QBwUFZ4eU
83,Double Live Gonzo!,Ted Nugent,0.2722727,0.859,4.4545455,-12.257546,0.8181818,0.09526363,0.09458527,0.52015454,0.9505454,0.28016362,141.88756,462269.1,4.0,spotify:album:7qmHIp9ajGfRLy1QXmEryT
84,Dreamer,Bobby Bland,0.4954,0.33749998,6.3,-18.4694,0.2,0.044,0.8519,0.6414,0.13962999,0.70150006,135.82549,217889.4,3.7,spotify:album:5OkHt7JZ6HSkJH359y2H31
85,It Serve You Right to Suffer,John Lee Hooker,0.622375,0.309625,5.5,-15.747499,0.875,0.0798625,0.46040004,0.013621738,0.121887505,0.619625,134.95963,244286.62,3.375,spotify:album:7Fizhioivpqy1oSn6R7zcV
86,(What's the Story) Morning Glory?,Oasis,0.32795,0.80799997,5.3,-4.5005503,0.7,0.055414997,0.15225473,0.09679277,0.28906497,0.331865,128.68513,253537.72,4.0,spotify:album:6tOe4eAF8xNhEkl9WyvsE4
87,Silent Shout,The Knife,0.4998182,0.5132546,4.6363635,-12.204909,0.45454547,0.04310909,0.3688609,0.26720986,0.11838183,0.45536366,144.35764,265672.8,3.7272727,spotify:album:6rdNbdV3T4muFFFSjGdOj9
88,13,Blur,0.4276923,0.58746153,6.076923,-11.912308,0.7692308,0.0438,0.27495,0.39252475,0.17178462,0.31399232,107.758064,308809.22,3.7692308,spotify:album:5YuZ4DjvtZBywtIbHIqtGJ
89,Daughters,Daughters,0.5129091,0.4230909,3.2727273,-10.217637,0.90909094,0.028672727,0.45833635,6.949637e-05,0.1301,0.25456366,118.504814,284682.38,3.8181818,spotify:album:5f8vRVVJgA5uAqYMDYDju6
90,Goat,The Jesus Lizard,0.37514287,0.7502143,5.214286,-10.267928,0.42857143,0.055864282,0.00018704143,0.46427232,0.29346427,0.609,131.55486,195755.22,3.7857144,spotify:album:7uweroXf5R6hWxC1kDXJg3
91,Metaphorical Music,Nujabes,0.7103999,0.7486667,5.6666665,-7.030867,0.6,0.106680006,0.33426845,0.4922374,0.13740666,0.64280003,105.03934,249991.14,4.0,spotify:album:5FrjDW96mCYw9ECc74c637
92,Cure for Pain,Morphine,0.49815384,0.45739156,5.5384617,-14.662231,0.53846157,0.03879231,0.3443461,0.4109054,0.15581538,0.5808462,117.112076,172125.16,3.9230769,spotify:album:0FocpOyE7RnaNsiaEhSbp6
93,Billion Dollar Babies,Alice Cooper,0.39958334,0.7304583,5.2083335,-9.479292,0.6666667,0.048170835,0.10256625,0.1567669,0.54837084,0.46766666,118.108955,247662.25,4.0,spotify:album:4SlY4oyiPg6At7vyouZ7ep
94,Propaganda,Sparks,0.49471426,0.6016429,5.714286,-13.1285715,0.78571427,0.11667857,0.3407557,0.00026886715,0.24925001,0.6750714,121.69186,195924.22,3.9285715,spotify:album:1rlCSXl4oodSDQRUYDUgiP
95,Killing Technology,Voivod,0.19355555,0.9256667,8.777778,-12.474445,0.22222222,0.066877775,0.0013568,0.07005778,0.13009998,0.117455564,149.2569,319242.22,4.0,spotify:album:0SJfTElRVZqxKiG2MZBMCO
96,Mandylion,The Gathering,0.2277,0.72825,3.25,-6.8059998,0.625,0.0425625,0.060633376,0.27944627,0.155875,0.1848,146.65488,394999.88,3.75,spotify:album:1cj2JuqUGbFVOja7XOVV4O
97,"Fantastic, Vol. 2",Slum Village,0.7920556,0.5740278,5.2777777,-7.5034723,0.6666667,0.30761388,0.26897275,0.25352266,0.22877222,0.7093333,109.358246,204426.67,4.0277777,spotify:album:3bF7UefpUmG1BAriPPLLez
98,No Room for Squares,Hank Mobley,0.565875,0.522375,4.375,-9.838125,0.375,0.0585875,0.67649996,0.17413169,0.1480875,0.61375004,117.585625,409646.5,4.0,spotify:album:3qer0IWDm6mSLUJy4ji0Oi
99,Score: 20th Anniversary World Tour,Dream Theater,0.26442856,0.8565001,5.928571,-5.7650714,0.2857143,0.095107146,0.08730334,0.013243622,0.92028576,0.1719,125.59593,669179.0,3.7857144,spotify:album:4ZS20hxmwWsL7SxeknGRZx
100,Live at the Greek,Jimmy Page & The Black Crowes,0.31655002,0.93855,6.7,-4.6824503,0.7,0.149355,0.06281249,0.375675,0.88079995,0.361155,124.70176,333811.34,3.95,spotify:album:4LgSNfHfSLGEB0EufP9aIB
101,Armed Forces,Elvis Costello & The Attractions,0.576,0.63738465,5.1538463,-11.746307,0.9230769,0.043992307,0.1248897,0.013391923,0.1818077,0.7136923,141.60663,185339.77,3.9230769,spotify:album:5w3q6GZbw0gsAtvl1c0rmu
102,Secrets of the Beehive,David Sylvian,0.45540005,0.25251,6.7,-14.9043,0.3,0.04249,0.80890006,0.08037226,0.11922,0.21675,114.5013,229885.3,2.9,spotify:album:0LqXwbrREllWtu2s1dW2eN
103,16 Lovers Lane,The Go-Betweens,0.5671,0.69769996,4.5,-9.788099,0.8,0.03154,0.17633632,0.11474711,0.18551001,0.67579997,128.13991,224005.3,3.9,spotify:album:2jodAR4BsYntuyZn55ZrHB
104,Chet Baker Sings,Chet Baker,0.5296429,0.070747145,4.428571,-20.493502,0.5,0.043035716,0.8866429,0.0026879427,0.12079285,0.34428573,103.57406,190130.58,3.7857144,spotify:album:5JJ779nrbHx0KB2lBrMMa4
105,The Last in Line,Dio,0.399,0.83144444,4.5555553,-10.967334,0.22222222,0.057411116,0.047208246,0.05671267,0.22142223,0.51377785,141.22401,277118.44,4.0,spotify:album:4XAy5hk5sgMdDlORiNrVM9
106,Texas Flood,Stevie Ray Vaughan and Double Trouble,0.43575,0.64940006,6.8,-11.890951,0.75,0.043595005,0.18239385,0.26485756,0.43684998,0.66539997,125.984665,313133.25,3.75,spotify:album:1AL5oXZRtTc8PyhcTwg4xQ
107,La voce del padrone,Franco Battiato,0.6527143,0.50299996,4.285714,-11.732429,1.0,0.039271425,0.19667141,0.013538114,0.1372,0.59728575,111.441574,268726.28,3.857143,spotify:album:3vHxkAyC36Bi581ZUysCtZ
108,Everybody Digs Bill Evans,Bill Evans Trio,0.46345454,0.17806362,3.2727273,-17.027271,0.72727275,0.05231818,0.80618185,0.541056,0.11910909,0.32666367,94.23464,267018.28,3.8181818,spotify:album:6EyCYGKZZpDXcH3LN99YBO
109,Diary,Sunny Day Real Estate,0.337,0.7302307,4.6153846,-7.7938457,0.84615386,0.053076923,0.06906997,0.15796399,0.1330154,0.27779996,133.55284,296477.84,3.8461537,spotify:album:3wdD2PQkm8N4ezZf732Oxv
110,Technique,New Order,0.6152222,0.9023334,4.5555553,-7.0182223,0.7777778,0.043022223,0.115300335,0.28479555,0.14637777,0.85999995,124.419,266852.0,4.0,spotify:album:6HQo3byKYGsHxOqofRmgCh
111,Dig Me Out,Sleater-Kinney,0.36653847,0.87176925,6.4615383,-4.7349234,0.6923077,0.05942308,0.07928375,0.0068888045,0.11451539,0.6387692,150.13846,168819.53,4.0,spotify:album:3tshnNFNhHrO6NUQ0BHw42
112,Natty Dread,Bob Marley & The WailersBob MarleyThe Wailers,0.7833,0.46809998,5.6,-9.561501,0.7,0.17569001,0.3037,0.0037448718,0.09894,0.7683,119.3348,252668.2,4.0,spotify:album:1d8lF3nZpEIFeEbWmAt9Ey
113,The Maniacal Vale,Esoteric,0.15597144,0.5802857,5.0,-7.2099996,0.71428573,0.054500006,0.0035270432,0.8184286,0.18641427,0.07284285,106.922134,872466.7,3.857143,spotify:album:2dtJZ9B01mRi1n9HHNa0uT
114,Lady Sings the Blues,Billie Holiday,0.4545,0.14904167,5.9166665,-13.857334,0.41666666,0.0518,0.9201667,6.2e-07,0.14921668,0.33066663,134.64058,189704.42,3.5,spotify:album:4Es5UWdUtj8CYn99AqCWPo
115,Cheap Thrills,Big Brother & The Holding Company,0.42027274,0.6185455,5.909091,-11.456727,0.72727275,0.124354534,0.20229091,0.029311629,0.41027272,0.4970909,134.76381,299995.1,3.909091,spotify:album:2rogKfOpmCFuqNhtGKf2dX
