,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,URI
113,Change,The Dismemberment Plan,0.48918182,0.8186363,4.5454545,-6.1514544,0.8181818,0.07178182,0.10809691,0.045977656,0.22501816,0.39238185,131.81299,257856.81,3.909091,spotify:album:1bsZo3YzTnR29KdkxfiOCa
114,Prima edizione,Todd Edwards,0.82828575,0.8077143,6.428571,-6.4348574,0.42857143,0.06859999,0.013093543,0.69699997,0.08512857,0.91228575,126.15257,403529.44,4.0,spotify:album:6SRbCAQ1zu2r47Bi771rAs
115,Shotgun Willie,Willie Nelson,0.5680833,0.306675,6.0833335,-14.589584,0.9166667,0.04926667,0.66216666,0.008630894,0.16362502,0.5631667,119.483826,183874.33,3.5833333,spotify:album:6ja7Fceq3F7Igb2DrLKN6y
116,Bleeding,Psychotic Waltz,0.40309092,0.834,6.2727275,-5.6222725,0.54545456,0.058281817,0.0026944547,0.19474739,0.17713638,0.3429091,125.41655,226640.0,3.8181818,spotify:album:6FHYhTBDGy2PP5CM5fqEpX
117,Rhythm-al-ism,DJ Quik,0.788875,0.64893746,6.3125,-5.562688,0.5,0.148475,0.12184375,0.052305378,0.16860625,0.6810625,101.96825,262812.44,4.0,spotify:album:7GRaJQD7cMD0g6jt1uKAEu
118,The Axeman Cometh,Wicked Lady,0.574625,0.43675,5.625,-13.68425,0.75,0.030362502,0.30821252,0.267645,0.1326625,0.50699997,119.18325,450473.38,4.0,spotify:album:4IuvFHlZQM7urIcMuGwJxF
119,"Thunder, Lightning, Strike",The Go! Team,0.42592305,0.85199994,5.3846154,-6.5132313,0.84615386,0.059299998,0.2116083,0.4961692,0.27480766,0.56561536,128.98215,188615.31,3.7692308,spotify:album:0gEMKvij1A59fVQQ7A7bor
120,The Meadowlands,The Wrens,0.39776924,0.6935769,5.5384617,-7.4381537,0.7692308,0.04273846,0.31189507,0.2398301,0.1821,0.32184616,129.56715,259491.31,3.9230769,spotify:album:4Olz2cm8ncBqhnRcDwqVFK
121,Grand Prix,Teenage Fanclub,0.4549231,0.72395384,6.5384617,-7.537385,0.9230769,0.056553844,0.13211623,0.0862382,0.19146155,0.49846154,111.54423,194410.16,4.0,spotify:album:2RsAmyJvP12dxBkBQoKP8L
122,Coming Up,Suede,0.39518002,0.7514201,6.22,-6.9008803,0.56,0.046626,0.20746769,0.14485584,0.209402,0.440862,133.11362,255496.77,3.96,spotify:album:3YBbEumtx9naxbCQWoeu41
123,Second Helping,Lynyrd Skynyrd,0.47454545,0.5762727,7.2727275,-11.874818,1.0,0.048090912,0.14758392,0.017696692,0.14440909,0.7484545,140.53264,294144.47,4.0,spotify:album:54V1ljNtyzAm053oJqi0SH
124,Fire and Water,Free,0.6127143,0.39071432,7.0,-12.769142,0.85714287,0.060000006,0.3431857,0.064407416,0.10658572,0.558,119.52144,305726.16,3.857143,spotify:album:1ydlm89JR8cV8VuSaNvHNL
125,FooL on CooL generation,the pillows,0.3860714,0.79342854,3.9285715,-3.8120003,1.0,0.045764286,0.0025617264,0.12693883,0.13817142,0.5002143,132.15915,254232.36,3.9285715,spotify:album:0ZQQysuct7ROigx7YJwknB
126,Super Session,Mike Bloomfield / Al Kooper / Steve StillsMike BloomfieldAl KooperSteve Stills,0.41684616,0.5563846,3.6923077,-8.821077,0.9230769,0.037992306,0.1684693,0.29656276,0.28326923,0.5368308,109.01215,356276.84,3.7692308,spotify:album:6bdy2PnssuzDkldvAOjVmj
127,Backwards,Coil,0.5144444,0.602,4.3333335,-12.657111,0.5555556,0.09204444,0.13818155,0.33675978,0.42382222,0.49114445,112.28311,431268.12,4.0,spotify:album:4HJzlp1x8qvk0PDAq4RSd0
128,Modern Vampires of the City,Vampire Weekend,0.5470833,0.6181667,7.5,-8.165084,0.9166667,0.08696666,0.39272165,0.0021821868,0.17095833,0.49275002,118.04691,215027.75,3.9166667,spotify:album:1GXMNFfoHF4sN7lG8gZq1j
129,My Life in the Bush of Ghosts,Brian Eno-David ByrneBrian EnoDavid Byrne,0.63166666,0.64765286,6.7777777,-11.2513895,0.7777778,0.09025,0.5743333,0.5009872,0.23708333,0.6292389,124.12344,198697.0,3.8888888,spotify:album:0uWpq6h99OaylNLXe2KPTR
130,Isa,Enslaved,0.30310002,0.8023,6.0,-8.187201,0.7,0.07771,0.16166587,0.69192004,0.28001997,0.11486001,115.6318,306565.2,3.8,spotify:album:3E7YxHaWlOHiqTBHRtZL7D
131,Lovedrive,Scorpions,0.415625,0.609625,3.75,-10.41575,0.625,0.0398875,0.07577271,0.19292362,0.14641249,0.49437502,122.97763,276220.0,3.875,spotify:album:7aIgGWlHdcPXOfONtXVliK
132,W.A.S.P.,W.A.S.P.,0.32184616,0.8859231,5.5384617,-7.3807697,0.61538464,0.07992307,0.002297624,0.013149625,0.2542385,0.31686923,120.249146,224858.47,3.9230769,spotify:album:25pbI5TFqt2tzGS4XSMnog
133,Dinah Jams,Dinah Washington,0.44790906,0.3150909,2.1818182,-14.089636,0.54545456,0.13534546,0.8474546,0.19403785,0.7266363,0.49354544,128.08145,334086.9,3.7272727,spotify:album:2QjkCel3cxXA573yPStwVg
134,Tidal,Fiona Apple,0.44489998,0.4395,3.6,-10.946799,0.4,0.034560002,0.47920004,0.022016961,0.13768001,0.3165,118.4568,309642.7,3.6,spotify:album:5gVBXH8MT6zfdRkjp7qT18
135,Mutter,Rammstein,0.5707273,0.82745457,3.2727273,-4.9154544,0.6363636,0.04866364,0.006841397,0.12540929,0.2386,0.38403636,114.03272,245464.1,4.0,spotify:album:7ikuEzL6xeAgu6yT6YVLy7
136,The Sophtware Slump,Grandaddy,0.40236366,0.44760907,3.5454545,-11.907273,1.0,0.03271818,0.24685183,0.2843423,0.17,0.16983636,113.77872,255539.36,3.4545455,spotify:album:4iUBdDlipS1BISMY5Bk2gQ
137,The Pearl,Harold Budd / Brian Eno with Daniel LanoisHarold BuddBrian Eno,0.13402727,0.02360818,5.818182,-33.476906,0.45454547,0.04205455,0.9713636,0.8984545,0.113790914,0.05841818,81.590096,233949.0,3.8181818,spotify:album:5SSf6lNbSoaAUx6PxQVjlP
138,Multiple,Joe Henderson,0.40399998,0.6208,6.4,-11.181001,0.6,0.04308,0.2744,0.094968006,0.1694,0.51720005,110.2386,498674.8,3.8,spotify:album:2Xnjc7oJ9l2Ukx2HalKX2G
139,Burn,Deep Purple,0.46846154,0.8034615,4.8461537,-6.544307,0.61538464,0.048284616,0.078518,0.15628389,0.25516155,0.6108461,117.533066,332927.06,4.0,spotify:album:5mImvIZcP7Pc23RhSZajsC
140,Fifth Dimension,The Byrds,0.40582353,0.65188235,5.8235292,-10.271471,0.8235294,0.10216471,0.43125883,0.1161336,0.26217645,0.579,132.33742,216749.06,3.764706,spotify:album:3dfPMayEO2G87wzXPMEvmb
141,Specials,The Specials,0.69778574,0.63571435,5.285714,-9.462,0.85714287,0.08407857,0.098280706,0.07439632,0.16804285,0.9027142,122.23143,192031.36,4.0,spotify:album:7kHtInr7Es2tPk5QJO6y6c
142,Temple of Shadows,Angra,0.38646153,0.7821538,4.8461537,-7.045308,0.6923077,0.08133077,0.19130206,0.14451589,0.16506924,0.24086922,130.72478,309117.94,3.8461537,spotify:album:2J1e7x33Aejx7KFmVbgoGW
143,Lil' Beethoven,Sparks,0.5963333,0.50124997,3.9166667,-9.507167,0.5833333,0.044300005,0.77425003,0.12960826,0.17656666,0.41066667,119.72742,262672.1,4.0,spotify:album:4RxwJZfVRNlwlsOTz9yp2I
144,Karma,Kamelot,0.4426154,0.7312308,4.6153846,-7.852615,0.30769232,0.0637,0.2352477,0.07059913,0.23523076,0.32598463,132.32806,276044.06,3.9230769,spotify:album:38ME21jLMmxESrK1GFmk6k
145,Every Picture Tells a Story,Rod Stewart,0.44550002,0.59337497,5.0,-12.10025,1.0,0.0523125,0.5249,0.047726102,0.1406125,0.46925002,133.20338,306530.0,4.0,spotify:album:4VykjLwkyfKMZVLrJJVrYh
146,Catch for Us the Foxes,mewithoutYou,0.41875002,0.7651666,5.8333335,-6.466833,0.41666666,0.042549998,0.07926562,0.09320284,0.17658333,0.37749997,109.50751,229924.67,4.0,spotify:album:5mlCtfr6NLphHzAaXIuXz4
147,The Great Otis Redding Sings Soul Ballads,Otis Redding,0.6026666,0.30125,6.0833335,-13.571583,0.9166667,0.052366663,0.5398667,0.0014887849,0.12351666,0.60541666,154.2271,169043.33,3.3333333,spotify:album:5YYP98SsNmRZ8CgoFKifSz
148,Good for Your Soul,Oingo Boingo,0.65781826,0.7173636,5.909091,-13.091091,0.8181818,0.054200005,0.08936273,0.09999407,0.2117818,0.77154547,133.19572,227571.81,4.0,spotify:album:4uvGOoGUzHpJSErU5WRXOb
149,Africa Must Be Free by 1983,Hugh Mundell,0.7736666,0.46611106,5.888889,-9.691444,0.5555556,0.15567778,0.042788886,0.14615779,0.11462222,0.64966667,129.22433,211819.33,4.0,spotify:album:0MtfUDbVsU4jq0lmpDkO0a
150,The Best Part,J-Live,0.72342104,0.79668427,5.105263,-5.856263,0.57894737,0.33329475,0.19787896,1.1755789e-05,0.32974207,0.68310523,98.00043,234670.16,3.9473684,spotify:album:7lvkfeGllsua86JXtLunNG
151,Flying Microtonal Banana,King Gizzard & The Lizard Wizard,0.42455557,0.84122217,6.888889,-6.016556,0.7777778,0.0469,0.33982223,0.57482225,0.2663333,0.56788886,127.14411,279619.22,3.2222223,spotify:album:4G9ANFGk9579p2uirMbVT0
152,Bug,Dinosaur Jr,0.21453002,0.96450007,6.0,-4.5763006,0.7,0.09479,0.031078,0.1654621,0.21205,0.27553996,137.4433,231680.0,4.0,spotify:album:217wquCr9YCvsIHEsFkVPs
153,Killing Joke,Killing Joke,0.5223,0.9412999,4.8,-5.3848,0.8,0.052320004,0.014836,0.0072042593,0.16634,0.43310004,128.8378,334985.4,3.9,spotify:album:16MILExMR5RIvzTIII2YnH
154,Buffalo Springfield Again,Buffalo Springfield,0.4399,0.45213002,6.4,-13.516901,0.9,0.049619995,0.52725,0.09695856,0.18638,0.498,122.18459,204263.5,3.7,spotify:album:7hez8jibf36E66GHpFkWz7
155,Love's Secret Domain,Coil,0.6280769,0.6919231,3.6923077,-9.486307,0.7692308,0.13375385,0.24697743,0.32318386,0.22326921,0.4052692,124.894905,280340.84,4.0,spotify:album:4eLTxsU1q6mhTypfJSyLB0
156,Wave,Antônio Carlos Jobim,0.45419997,0.33375996,5.4,-20.4226,0.6,0.037660003,0.6458,0.89849997,0.085729994,0.5865,124.5625,190313.5,3.9,spotify:album:5SSyex1jdJe9h3lbqESv1T
157,Concierto de Aranjuez,Paco de Lucía,0.45533335,0.17735,6.0,-21.823334,0.5,0.06696666,0.9290001,0.8715,0.18115,0.32263333,106.440834,388982.16,3.3333333,spotify:album:3kYhw19SFaOanazThWHgK8
158,Colour Green,Sibylle Baier,0.538,0.15245715,5.0,-14.117713,0.71428573,0.039000005,0.96335715,0.05608784,0.1135,0.248,114.25622,141819.14,3.2857144,spotify:album:1lf3rLmrO0ObMieg4YqEuB
159,Fox Confessor Brings the Flood,Neko Case,0.38815385,0.56338465,3.3846154,-7.3810763,0.7692308,0.031415388,0.42071074,0.0013490177,0.1551923,0.33215386,128.72476,179239.16,3.6153846,spotify:album:5yIiFmVkza1N3ddMtftxIZ
160,Hair of the Dog,Nazareth,0.473125,0.616,6.0,-11.934999,0.625,0.048225,0.012572501,0.20936221,0.1637125,0.486375,123.63663,304264.0,4.0,spotify:album:5Zwyrn62m3Pyc0nvRa9CHF
161,Memoria Vetusta II: Dialogue With the Stars,Blut aus Nord,0.2693333,0.75693333,4.6666665,-10.608222,0.5555556,0.095277786,0.26949775,0.83266664,0.33833337,0.06391111,141.40866,399998.56,3.7777777,spotify:album:5QJhZfAeS7D5e2K9tVKLEb
162,3 + 3,The Isley Brothers,0.7655334,0.532,4.8,-14.971802,0.46666667,0.17128,0.09541066,0.028312383,0.29084,0.70120007,113.48874,228385.0,3.9333334,spotify:album:4QrhfVaznhrAPlM5xCKBPh
163,"Never, Neverland",Annihilator,0.35999998,0.9705385,6.6923075,-7.097231,0.3846154,0.08420769,0.0011116076,0.18373592,0.1311923,0.3115385,136.47162,246176.31,4.0,spotify:album:68MPcAtxmP35jvEd4kHxtn
164,What We Did on Our Holidays,Fairport Convention,0.50006664,0.38096002,4.3333335,-14.052333,0.8666667,0.037486665,0.6117919,0.13989684,0.12174667,0.49741998,113.096725,191959.14,3.8,spotify:album:3xCTOthqxSO5WgqXTRLj8U
165,"Songs of Darkness, Words of Light",My Dying Bride,0.2795,0.67875,6.125,-8.34875,0.625,0.042887498,0.00882695,0.20071,0.086687505,0.128125,127.01312,444600.0,4.0,spotify:album:5sjGax2ZylCiWZdJh1k1Pd
166,Nothing to Fear,Oingo Boingo,0.5686,0.79039997,6.8,-11.1358,0.5,0.045769997,0.0634083,0.11511578,0.10241,0.80340004,139.49869,249074.6,4.0,spotify:album:14BomeBLJVLqsgVSdrC6Wc
167,Six,Mansun,0.3111818,0.8091818,5.6363635,-6.7298183,0.6363636,0.0659,0.053569186,0.038210575,0.3202727,0.283,145.1439,332032.72,3.909091,spotify:album:4r7lhWQUuTZFmKd32CTF49
168,Liberation Music Orchestra,Charlie Haden,0.33444446,0.33755556,4.888889,-13.512555,0.44444445,0.0414,0.7953334,0.6492222,0.20899999,0.24042222,114.916664,342712.56,3.7777777,spotify:album:7rqdziyEA9441OtWILhVwt
169,We Like It Here,Snarky Puppy,0.469625,0.781875,7.25,-9.350125,0.25,0.087749995,0.15762499,0.7175,0.72825,0.45174998,134.95325,410113.25,3.5,spotify:album:4GzjQ0xXRlLl78ih481BUi
170,Num-Heavymetallic,Number Girl,0.29358,0.87025005,7.15,-6.17,0.7,0.11688,0.07188945,0.3651641,0.450735,0.24983501,134.11362,272194.0,4.05,spotify:album:3IGOhWRRILYvbr6TZ2vYYg
171,The Piano,Michael Nyman,0.27201,0.171565,6.6,-18.2263,0.4,0.040715,0.9278,0.836465,0.13431999,0.18972501,102.4151,181923.3,3.45,spotify:album:2QxIR22Sj9xGc4mOTN550A
172,Caught in the Act,Grand Funk Railroad,0.40546152,0.9295385,7.3076925,-5.946923,0.46153846,0.10036923,0.0067403074,0.2541337,0.82292306,0.40615386,129.35892,365266.7,3.9230769,spotify:album:0rnM4ercy0tEWazNwp7uLy
173,Push the Sky Away,Nick Cave & The Bad Seeds,0.434,0.30788887,5.888889,-14.540667,0.33333334,0.047933333,0.6896666,0.10215533,0.12898889,0.29902223,99.88356,284942.88,3.8888888,spotify:album:6Yl951bwCSY70QjvLm1AEG
174,Yerself Is Steam,Mercury Rev,0.2278,0.5875,9.375,-11.56425,0.75,0.071274996,0.14531884,0.63115877,0.2401,0.2321,131.46588,425439.88,3.875,spotify:album:7d57rNsaPHIEZddITSwZc4
175,Fireball,Deep Purple,0.46871427,0.65071434,6.285714,-12.394286,0.71428573,0.06885714,0.011530714,0.074276626,0.1761,0.5462857,113.783424,337030.44,4.0,spotify:album:3oitf8NRK5tSDhCRVcOewu
176,Architecture & Morality,Orchestral Manœuvres in the Dark,0.55237496,0.63612497,4.125,-9.426813,0.75,0.0408875,0.21502939,0.57238686,0.14005,0.4159125,125.30319,230170.06,3.9375,spotify:album:6bR98XzGnklTORDvZ7Oc2i
177,Beauty and the Beat,Edan,0.48015386,0.9092308,6.6153846,-6.432231,0.7692308,0.21153077,0.35993922,0.07070336,0.3569231,0.4277692,101.614,157388.84,4.076923,spotify:album:0E5nyAi6rLhzfrsOxYedX3
178,Gal,Gal Costa,0.5185,0.44133332,5.0833335,-13.053582,0.75,0.050241664,0.4643333,0.0003589583,0.20350002,0.6865,112.45401,197538.83,3.9166667,spotify:album:5ZVLLME05cmciSZz4IGcZu
179,Almendra,Almendra,0.46088886,0.34422222,4.888889,-10.109668,0.5555556,0.036755558,0.8153333,0.010109551,0.13514444,0.45455557,117.3359,246933.44,4.111111,spotify:album:23jZzJ9u5M9p03nf84zuO1
180,GP,Gram Parsons,0.57781816,0.5873636,5.6363635,-9.515182,1.0,0.03459091,0.3723091,0.0011853663,0.15835454,0.6895454,119.59754,212922.45,4.0,spotify:album:1PtpuplCBaViRQsJFAdWRf
181,Hosannas From the Basements of Hell,Killing Joke,0.4476667,0.8943333,4.6666665,-6.3227777,0.7777778,0.087799996,0.0005094889,0.24095109,0.19821113,0.326,108.61722,413857.88,4.0,spotify:album:0qhXTeYwwPsg4XFUgmDeb5
182,Anabelas,Bubu,0.24266668,0.66333336,6.6666665,-7.389,0.33333334,0.051766664,0.13669999,0.08364,0.10836667,0.163,96.381004,797448.7,3.3333333,spotify:album:6hYusS3wjwYWbhNpgKqgPd
183,Trouble,Trouble,0.45536363,0.5128182,6.7272725,-12.8679085,0.90909094,0.041636363,0.5209091,0.03310799,0.26691818,0.5669091,121.10119,202197.45,3.909091,spotify:album:0JwHz5SSvpYWuuCNbtYZoV
184,It's Monk's Time,Thelonious Monk,0.5706667,0.31355557,6.3333335,-15.466222,0.6666667,0.051033333,0.6297778,0.35110956,0.09481111,0.4405222,129.09612,413466.78,3.8888888,spotify:album:5hc8bRQxYiJNK1f3PSB1UH
185,Damage,Sylvian / FrippDavid SylvianRobert Fripp,0.40816668,0.496025,6.3333335,-11.935417,0.33333334,0.05170833,0.33727252,0.15843342,0.5775667,0.29764166,105.44825,330983.16,3.75,spotify:album:1Vob6oulqlHB08trJwNNOH
186,Kuře v hodinkách,Flamengo,0.37825,0.7679167,6.8333335,-6.7638335,0.33333334,0.06273333,0.03148142,0.14801873,0.23173337,0.5689167,100.46591,251898.83,4.0,spotify:album:3xO2q02FVNmpuQHNpGjeVG
187,Mingus at the Bohemia,Charles Mingus,0.440875,0.19274999,5.25,-21.472626,0.5,0.0478625,0.81624997,0.11277,0.6695,0.443375,115.844376,484395.0,3.875,spotify:album:7wIDlGBp8ptwiDRbiHu7f6
188,E.T. the Extra-Terrestrial,John Williams,0.15954761,0.06698047,5.3333335,-26.92824,0.7619048,0.037361905,0.72885716,0.44016048,0.22583334,0.047447618,91.07609,216055.28,3.2380953,spotify:album:3Pood3AEXTNuRqXlEvLLUf
189,Reunion,Black Sabbath,0.287,0.91433334,6.1666665,-7.017722,0.6666667,0.07215001,7.697778e-05,0.042757902,0.77026117,0.24588887,129.25899,358766.72,4.0,spotify:album:0G3YLIcJdk5wqqLAgOCmL8
190,It Was Written,Nas,0.6902143,0.63435715,5.714286,-8.845858,0.5714286,0.32314286,0.18934,4.5935712e-06,0.2521,0.62392855,113.621864,251107.58,4.0,spotify:album:78Fgb88MY0ECc4GVMejqTg
191,Ray of Light,Madonna,0.5582307,0.58969235,5.076923,-11.225231,0.61538464,0.041123074,0.3635369,0.28838724,0.10846922,0.33615384,117.80815,308055.3,3.9230769,spotify:album:6cuNyrSmRjBeekioLdLkvI
192,Colossal Youth,Young Marble Giants,0.74337935,0.39601725,5.1034484,-13.42731,0.5862069,0.18159999,0.54962724,0.73602176,0.12702069,0.6636207,135.13524,140539.72,3.9655173,spotify:album:3a6CNDNbGTUnHkeBskWpBM
193,Living in Darkness,Agent Orange,0.27199998,0.9458888,7.6666665,-8.091444,0.6666667,0.11754444,0.25588888,0.08684489,0.23055556,0.4773334,181.206,145348.22,4.0,spotify:album:1IJw5lrtuyb72eDp8o0kas
194,The Shawshank Redemption,Thomas Newman,0.2720286,0.046463333,6.095238,-28.894999,0.6666667,0.04276667,0.83200955,0.6584244,0.10465715,0.14160477,90.53786,152938.42,3.2380953,spotify:album:5ucvCY0hFIAL95DVKohEiB
195,Underwater Moonlight,The Soft Boys,0.43745002,0.75455,5.35,-9.228849,0.825,0.070115,0.13073793,0.17059776,0.212325,0.562925,125.528854,221898.0,3.9,spotify:album:4ENlMxVTUYIuMS4b0CVZyk
196,Killing Joke,Killing Joke,0.5223,0.9412999,4.8,-5.3848,0.8,0.052320004,0.014836,0.0072042593,0.16634,0.43310004,128.8378,334985.4,3.9,spotify:album:16MILExMR5RIvzTIII2YnH
197,To the Highe$t Bidder,Supersister,0.4425,0.604,6.0,-8.978,0.75,0.04385,0.026925001,0.02828875,0.295825,0.39824998,106.979,383566.75,4.0,spotify:album:5E1hHPB9Mr3LFjmUHOOwXu
198,Live,Uriah Heep,0.29816666,0.7390416,4.375,-11.666125,0.7916667,0.095575,0.04348303,0.11966208,0.6254167,0.448125,127.41321,332543.38,4.0,spotify:album:3qDG7SAerJx4jorPihYdRY
199,Oil on Canvas,Japan,0.58133334,0.45106202,7.733333,-19.1856,0.46666667,0.035973333,0.5504199,0.346138,0.35699332,0.56725997,113.291794,287997.06,3.9333334,spotify:album:6W7XoTWyWYi4vrwN3dnCQs
200,Cargo,Cargo,0.5343333,0.81506664,4.8,-4.194333,0.6666667,0.057933334,0.17199332,0.024002332,0.30242002,0.5854,131.62508,260213.33,4.0,spotify:album:4GDchmJ8oESRJ58cDXvnE0
201,Volume 3,Chico Buarque de Hollanda,0.8574545,0.6874545,6.4545455,-9.4129095,0.6363636,0.075745456,0.13859265,0.5759168,0.06376363,0.9463636,118.87192,307062.0,4.0,spotify:album:6gw21ej260K6BHBlDfqbQt
202,After the Rain,Muddy Waters,0.439875,0.655125,4.25,-7.895625,0.75,0.0513125,0.1229175,0.063549,0.1850125,0.67050004,156.2375,285448.5,3.5,spotify:album:0EPqCz0qUIjjdxU010PP2Q
203,Gently Disturbed,Avishai Cohen Trio,0.3783636,0.3841818,4.909091,-15.887182,0.45454547,0.033936363,0.8274545,0.87909085,0.11645455,0.31887275,108.54992,309666.62,3.6363637,spotify:album:1YpYJkg18DHN92lVz9qcYC
204,You Are My Everlovin / Celestial Power,Henry Flynt,0.19475001,0.36150002,3.5,-9.2225,1.0,0.042999998,0.8025,0.566,0.2019,0.0849,105.421005,2634913.5,4.0,spotify:album:0M8fLojUcxFf0u0f2c2hHO
205,Mirror Man,Captain Beefheart & His Magic Band,0.49755558,0.58255553,6.3333335,-10.548555,0.6666667,0.09024444,0.12587377,0.4657501,0.13917777,0.4676667,110.33267,508180.88,4.0,spotify:album:5LDLHEKDGdGJhwRgONrUiT
206,Blazing Arrow,Blackalicious,0.7274706,0.6462941,3.8823528,-8.221235,0.7058824,0.2586941,0.13847059,0.0028901498,0.26762357,0.6115882,106.88177,262551.28,4.0,spotify:album:0DyXkWHnFMIJSuHfLgNfcc
207,Solo Piano,Philip Glass,0.2734286,0.054985713,5.0,-24.307001,0.42857143,0.043014288,0.986,0.93071425,0.11070001,0.036385715,112.942856,439613.16,4.142857,spotify:album:1VZPXdEJiXJ4CMedhASknN
208,Moontan,Golden Earring,0.4244,0.4434,1.4,-15.3584,0.2,0.04398,0.26392,0.0415513,0.13586,0.2326,120.47339,477898.6,4.0,spotify:album:2Npk7lWupjix8NIkm7MiQH
209,Eternally Yours,The Saints,0.35874075,0.91699994,4.740741,-5.2531476,0.8888889,0.06297407,0.009661172,0.32324445,0.2515815,0.7032593,139.517,168553.56,4.0,spotify:album:4DJC1f7Fb0yX86qlw9aqsF
210,Keasbey Nights,Catch Twenty-Two,0.48764285,0.90021425,4.071429,-5.973214,0.9285714,0.1205643,0.06512071,0.06295173,0.2039,0.7595001,126.92164,197983.86,4.0,spotify:album:2sFPd4EWqI4x6RsaeMqA8a
211,The Soul Album,Otis Redding,0.70681816,0.35463634,3.5454545,-12.160818,0.90909094,0.049118184,0.4529091,0.0076381024,0.15206362,0.6380909,113.6209,185392.73,3.5454545,spotify:album:3YKQkIPHtWGuvkBeVNIMhg
212,Thelonious Alone in San Francisco,Thelonious Monk,0.54636365,0.07326364,3.1818182,-21.014273,0.90909094,0.07492727,0.9927273,0.92727274,0.110954545,0.17672727,97.95655,243155.19,4.0,spotify:album:5xOjgloikzuQ1mTs2mqedk
213,Beyond the Crimson Horizon,Solitude Aeturnus,0.2985,0.691,4.5,-10.363625,0.625,0.041199997,0.004841,0.14420065,0.114787504,0.23900001,93.275375,326123.25,4.0,spotify:album:0x8mtil2k4bQ9Om5wgWY3m
214,One Last Laugh in a Place of Dying,The God Machine,0.35642853,0.5795714,4.571429,-9.563286,0.9285714,0.046021424,0.03397972,0.5486429,0.3138,0.3075643,141.95564,296357.16,3.7142856,spotify:album:1G4Z7wHXAqbXda1owQuNPX
215,Natural Elements,Shakti With John McLaughlin,0.4645,0.6802625,7.625,-11.999374,0.5,0.057825,0.457025,0.814,0.12935,0.69712496,122.423874,295553.25,3.625,spotify:album:05RPG1hN35ucYL4BqEBZdn
216,Dystopia,Dystopia,0.6030769,0.8275385,5.1538463,-4.528384,0.23076923,0.12463078,0.20401308,0.19516039,0.20893846,0.37977692,114.46708,180828.69,4.0,spotify:album:7no7EZnKgoRWBbGMjZo9gB
217,Jericho,Jericho,0.57375,0.64583325,6.5833335,-8.864251,0.8333333,0.038758334,0.22649167,0.0062032654,0.16423334,0.6688333,127.713326,284401.1,3.9166667,spotify:album:0RLw5OMSYJ9FNUJvBTfHzU
218,The Bootleg Series Vol. 9: The Witmark Demos: 1962-1964,Bob Dylan,0.55827653,0.1972234,5.0425534,-15.747871,0.9574468,0.046344683,0.896851,0.08227898,0.15599786,0.5374468,118.70973,190099.58,3.93617,spotify:album:2XPh6gonHl6tBC4VATPlwp
219,Halo,Current 93,0.27972502,0.411375,4.5625,-10.51225,0.375,0.044774998,0.7578813,0.007965889,0.79281247,0.17295624,103.03412,251375.0,3.9375,spotify:album:2UdhfYtRYHPNvdtVuP7eBM
220,Whistle Stop,Kenny Dorham,0.56428576,0.40614286,3.7142856,-12.452001,0.0,0.052557144,0.6725715,0.16073377,0.15132858,0.5255714,101.35786,330405.84,4.0,spotify:album:7dHPKWU9VSx7rQIUa5C4iO
221,Some Girls,The Rolling Stones,0.5837,0.89189994,5.0,-3.0789,0.8,0.0797,0.40569997,0.35998,0.23842998,0.74520004,120.7712,244433.3,4.0,spotify:album:1Jv2AqzhgsduUik2p4k3cS
222,Big Science,Laurie Anderson,0.6323,0.28140002,2.5,-14.388598,0.8,0.13411,0.66502,0.36420688,0.1134,0.3802,92.7805,268301.3,3.6,spotify:album:5nfdstl6JxGrDQtm1B2LnZ
223,Wildlife,La Dispute,0.52942854,0.7765714,7.142857,-7.3208575,0.35714287,0.067635715,0.06519579,0.15936208,0.18310714,0.3857143,119.26593,247651.72,3.5714285,spotify:album:1zAMnOQUqSq3xCMgeBS6i2
224,OM,Negură Bunget,0.22629093,0.5767818,6.6363635,-9.095273,0.45454547,0.05050909,0.19997978,0.7200909,0.18021819,0.101527266,110.39646,366432.72,4.0,spotify:album:06bqLEGmA8E74HdcKxWlbh
225,Let Mortal Heroes Sing Your Fame,Summoning,0.39375,0.91824996,5.375,-6.866375,0.625,0.111,0.103703626,0.72562504,0.34375,0.18492499,139.75749,424005.12,3.625,spotify:album:4bYZ4AEhNePeuwawV5k7Gt
226,Definitely Maybe,Oasis,0.32267272,0.76365906,5.2045455,-4.4821134,0.8636364,0.05112046,0.17615785,0.1793506,0.328625,0.3242932,120.77796,278701.84,4.0454545,spotify:album:3AMHMM2aNG6k3d7ybcQ5bY
227,Burnt Weeny Sandwich,The Mothers of Invention,0.47577778,0.48416668,6.888889,-11.228111,0.5555556,0.08754445,0.6284333,0.34209365,0.27723333,0.565,138.04999,276016.34,3.4444444,spotify:album:5sTtFC2SNK38bxG0XSfPLo
228,Easter Everywhere,13th Floor Elevators,0.4770476,0.67261904,5.047619,-8.138571,0.61904764,0.055866666,0.293883,0.024690764,0.1585238,0.60785717,124.30276,249694.14,3.857143,spotify:album:5RQNjPQbqY82MBTwaQp3ik
