,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,URI
245,Jazz Samba Encore!,Stan Getz & Luiz Bonfá,0.5764546,0.3100909,4.818182,-15.893273,0.54545456,0.03730909,0.8119999,0.17154,0.17822728,0.66845447,113.94791,237666.64,4.090909,spotify:album:1JDkIxq4xRW7ySH89sGflc
246,Five Pieces 1975,Anthony Braxton,0.51919997,0.412,5.6,-13.712999,0.8,0.13196,0.7342,0.526308,0.10580001,0.49159998,126.73521,487946.8,3.8,spotify:album:3Eq2l4QzFdUm9BgTjJ19RR
247,Out of the Afternoon,Roy Haynes Quartet,0.47885713,0.45214286,4.0,-13.314285,0.2857143,0.047300003,0.7254286,0.253468,0.18998572,0.56057143,107.36299,322285.84,3.857143,spotify:album:3zH8JfREa9pne9mPeqptfu
248,Wolf City,Amon Düül II,0.39080003,0.63150007,5.5,-9.698999,0.8,0.046170004,0.050831,0.3029751,0.22136001,0.3093,122.71071,331659.9,4.0,spotify:album:5YXgjjZUjopOWCU0qgv3ZF
249,Electric Mud,Muddy Waters,0.49186665,0.7228001,5.0,-9.024266,0.8666667,0.10825334,0.5596,0.19872233,0.54613334,0.69366664,135.41727,255124.33,3.4,spotify:album:4fOVcN7X7vQ8L41is621uJ
250,Where You Are and Where You Want to Be,On the Might of Princes,0.25312498,0.7680625,3.9375,-6.9683123,0.5,0.048375,0.104096636,0.280549,0.24375625,0.294375,129.47057,277604.44,3.875,spotify:album:3vxeZbB1nbvqlUQM9sE0Kl
251,"Stunts, Blunts & Hip Hop",Diamond and The Psychotic Neurotics,0.7166956,0.65143484,5.304348,-10.43313,0.47826087,0.31153914,0.17800435,0.0056871087,0.22453043,0.7443044,115.766136,174077.48,4.0434785,spotify:album:6nmz0ql3fPSeiWkGdQVXme
252,Official Live: 101 Proof,Pantera,0.2885625,0.9819375,3.5625,-5.6103125,0.6875,0.15411875,0.00021993375,0.53475,0.71559376,0.16451876,116.798935,287479.2,4.0,spotify:album:5jhAuU3PRZsnck8CHgvqMS
253,No Agreement,Fela Aníkúlápó Kuti and Afrika 70Fela KutiThe Africa '70,0.656,0.81949997,5.0,-5.053,0.0,0.15225,0.1125,0.49049997,0.17300001,0.7895,152.96451,932026.5,4.0,spotify:album:1SHJ0wxptNBE6DiHxEEXku
254,Il nostro caro angelo,Lucio Battisti,0.54975,0.29250002,2.125,-14.78525,0.5,0.0735625,0.5289875,0.09354203,0.1116375,0.458125,122.75513,302438.38,4.0,spotify:album:204pS19s4av4IV22w9jaVb
255,"Krig-ha, bandolo!",Raul Seixas,0.47500002,0.59890914,6.181818,-8.050546,1.0,0.11568182,0.44954547,1.7363636e-06,0.25453636,0.70454544,124.26255,155688.45,3.6363637,spotify:album:2xRddGxRH0KdDWLNE5b0iu
256,We Three,"Roy Haynes, Phineas Newborn, Paul ChambersRoy HaynesPhineas Newborn Jr.Paul Chambers",0.5266667,0.20593333,5.6666665,-20.008333,0.5,0.045599997,0.78699994,0.150645,0.12256667,0.5003333,105.967,395515.5,4.0,spotify:album:60hRKwA9naYI5M80A9Ucdp
257,Upon the Throne of Apocalypse,Incantation,0.1664,0.896125,5.375,-8.90675,0.5,0.109699994,0.0013347876,0.92412496,0.322675,0.0847,121.39788,270403.25,3.875,spotify:album:2RjboSoOh6d9FXiLyPPdmH
258,Lenox Avenue Breakdown,Arthur Blythe,0.46225,0.68050003,2.5,-10.475,0.75,0.059525,0.183,0.1157075,0.078724995,0.61399996,102.749504,605543.25,4.0,spotify:album:0TjCtBbEIcqcRajdG0oro7
259,The Planets,Berliner Philharmoniker / Herbert von Karajan,0.20321429,0.16854143,5.285714,-24.114857,0.5714286,0.044342864,0.9108572,0.80814284,0.15534286,0.09168571,107.802284,446000.0,4.0,spotify:album:4v0Xyz0LVToUsSTGdsvKSK
260,Ever,IQ,0.31335714,0.53407145,5.785714,-11.084357,0.71428573,0.032778572,0.15855573,0.06956028,0.5425,0.21764286,128.14307,486735.22,3.5714285,spotify:album:44xm9OkWM3iQig7TID0Jiu
261,The Pink Panther,Henry Mancini,0.4569167,0.3611667,3.9166667,-13.436001,0.5,0.040416665,0.66648334,0.4423583,0.16308333,0.5053167,116.83126,145311.08,3.75,spotify:album:4fEGGDaDNDLvXPylhbJdBy
262,Gentlemen Take Polaroids,Japan,0.6037273,0.4465818,5.4545455,-12.738364,0.54545456,0.04340909,0.4196091,0.42415035,0.124427274,0.4907818,123.13237,322395.2,3.7272727,spotify:album:0RhywRDYdXYC5Qzk0iIprW
263,Blast Tyrant,Clutch,0.5138,0.8026401,5.6,-5.6594,0.48,0.070724,0.080036,0.072906144,0.25039998,0.619604,128.23668,227266.77,3.92,spotify:album:7oyuh0TWCDf6rbsG4Elsi8
264,Doe or Die,AZ,0.6755833,0.59083337,4.5,-10.023167,1.0,0.28163335,0.18776612,4.63975e-05,0.22306669,0.58383334,95.65225,227475.17,4.0,spotify:album:4wPNy4oz3tDjY3OEeHiOVq
265,Epica Etica Etnica Pathos,CCCP Fedeli alla Linea,0.40786663,0.5728667,4.133333,-12.522333,0.4,0.122993335,0.34510005,0.24710022,0.30113333,0.39862,112.59987,268882.6,3.6666667,spotify:album:6amRFNxNRwxSxYetYyFDgB
266,Undercurrent,Kenny Drew,0.5245,0.49516666,4.6666665,-9.152667,0.5,0.045766667,0.73499995,0.15898417,0.10921667,0.46795,120.29199,385671.16,3.8333333,spotify:album:3dLsZ0Gv8OjgUyES2imXIK
267,"You Can't Do That on Stage Anymore, Vol. 5",Zappa,0.4315,0.53815794,4.868421,-14.821159,0.5263158,0.13342895,0.29338765,0.22558351,0.44531843,0.47821844,111.00034,222456.12,3.7105262,spotify:album:7Hp7JYrAeTevdePWOPouez
268,Movin' On,Circus,0.313,0.4474,4.4,-11.383,0.2,0.05266,0.49019998,0.2345752,0.12404001,0.24954002,112.5828,537725.4,3.8,spotify:album:4sdAfxsQrjSro1DyjpUyyA
269,The Music From Peter Gunn,Henry Mancini,0.49449995,0.30005,5.5833335,-14.956166,0.5,0.0364,0.77283335,0.75666666,0.13969165,0.41044167,126.05292,202348.75,4.0,spotify:album:2QXD6DpcKqjTdmsXGs7H0U
270,5 by Monk by 5,Thelonious Monk Quintet,0.5125714,0.39157143,4.857143,-13.580144,0.71428573,0.03602857,0.6427143,0.09026126,0.22457142,0.34357145,103.38985,507057.16,3.857143,spotify:album:0rkVP7WnnJlwScKBfM8qPq
271,John Larkin,John Larkin,0.5396666,0.576,4.6666665,-10.66,0.75,0.08043333,0.65175503,0.06898519,0.15561666,0.58633333,128.52217,223848.08,3.9166667,spotify:album:4GrHIHAhWruyk4N0taosUc
272,Live From the Royal Albert Hall,The Killers,0.4184118,0.8932353,6.2352943,-6.806882,0.7058824,0.09070588,0.010914195,0.032641914,0.8327059,0.29858235,127.67588,276903.53,4.0,spotify:album:1TYHZLZv5mLBkajWsV7cQq
273,Atom Heart Mother,Pink Floyd,0.3488,0.24499997,4.6,-16.759602,0.4,0.036059998,0.58220005,0.55,0.23046,0.19751999,124.302,624781.8,4.0,spotify:album:2cUpAOlQjV5uSjkWj5bEQY
274,Awake,Dream Theater,0.458,0.73681813,6.6363635,-7.2738175,0.72727275,0.04417273,0.19561364,0.13238524,0.15002728,0.30943635,111.46491,419589.1,4.0,spotify:album:4fgXwj3gPleU0NQeuYQJrK
275,Remission,Mastodon,0.22481817,0.95345455,7.909091,-4.079909,0.45454547,0.13489091,6.85e-05,0.734091,0.2594727,0.16798182,129.60927,275486.2,3.090909,spotify:album:3pVCnqg7COWlaodlNiJIZL
276,Calculating Infinity,The Dillinger Escape Plan,0.33772728,0.83181494,8.090909,-6.1429996,0.36363637,0.16459091,0.0018749636,0.21998587,0.26990002,0.28051817,114.93437,204699.36,3.7272727,spotify:album:0lUmhvC9JtPpU8LEYHVdyS
277,Lazer Guided Melodies,Spiritualized,0.35941663,0.3670833,4.0,-16.446917,1.0,0.034175,0.23650835,0.7995834,0.13928333,0.23495835,113.09051,304961.16,3.8333333,spotify:album:0kfT6lwFmXyepSvoItP4sa
278,Signals,Rush,0.497,0.827875,4.75,-9.311375,0.625,0.0461625,0.053127497,0.11464538,0.22948751,0.536,140.54887,318550.12,3.875,spotify:album:0gAhBCBqahVbuOgROHwISD
279,Failures for Gods,Immolation,0.227375,0.963125,4.75,-6.854,1.0,0.139625,0.05725,0.4710625,0.377625,0.09915,101.93875,302431.5,3.5,spotify:album:497Oqcw7Qg0wAG6QwiyuX7
280,Dancing in Your Head,Ornette Coleman,0.3825,0.84449995,8.5,-9.9485,0.75,0.0811,0.067575,0.5592725,0.28425,0.48575,130.2995,533273.25,3.5,spotify:album:2L7SFzauQZmOGVbGgKZkgN
281,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,0.474,0.7066363,3.909091,-9.168545,1.0,0.05253637,0.5534,0.16194509,0.31294546,0.78345454,132.34163,207448.45,3.5454545,spotify:album:785WNIAl2zC3OZ6XHjFaIG
282,In Camera,Peter Hammill,0.278125,0.560125,4.375,-9.82325,0.625,0.13233751,0.484925,0.11582841,0.289125,0.13816251,122.863495,360093.12,4.125,spotify:album:4VZOZhHQRuUY6Se7Ebhc6n
283,Helen Merrill,Helen Merrill,0.2848333,0.161875,5.4166665,-16.590166,0.5,0.038549997,0.8983333,0.0080834245,0.18745,0.23733334,118.94058,208806.83,3.75,spotify:album:1ZCXk8phZLNQSpOOMhIbWG
284,Pod vládou biče,!T.O.O.H.!,0.2687,0.969,6.2,-4.4768,0.5,0.16171001,0.00013344799,0.24394901,0.17958,0.24942999,114.31441,286877.3,3.6,spotify:album:2Q6BZ30MnwneH2bqwj2BsT
285,"Merry Christmas, Mr. Lawrence",Ryuichi Sakamoto,0.339,0.0592,10.0,-17.647,0.0,0.0373,0.984,0.863,0.12,0.198,105.908,277148.0,4.0,spotify:album:2Q15bdTn337lqsf4zXhH18
286,McDonald and Giles,McDonald and GilesIan McDonaldMichael Giles,0.45290002,0.39576,4.2,-13.606801,0.8,0.049680002,0.2780721,0.34147602,0.18960002,0.35885,117.0861,271865.3,3.9,spotify:album:1uVDOdHQm8nGI74eo4w2KU
287,Viva! Roxy Music,Roxy Music,0.33875,0.7575,2.875,-8.046,0.75,0.0683875,0.17277625,0.30437666,0.668875,0.4061375,128.58313,346779.38,3.875,spotify:album:5zdBdKloe6XevKyTUItsN8
288,Lady Pank,Lady Pank,0.56159997,0.7623,6.0,-9.1166,0.5,0.054449998,0.24248591,0.09377012,0.12659,0.66590005,131.59311,235188.0,4.0,spotify:album:1HrCTAe0ejQtd7xIGuwMTN
289,À vontade,Baden Powell,0.5761,0.311,5.3,-17.5431,0.4,0.06067,0.7375,0.72213,0.10911,0.66719997,104.229294,214337.4,3.8,spotify:album:3aMqzMjVT9PlWyQuIgZtdR
290,Embrya,Maxwell,0.62408334,0.4308333,4.0,-13.284416,0.5833333,0.15364167,0.41405833,0.20071535,0.19598335,0.4649333,119.69175,313675.75,4.0,spotify:album:2yIqLIxn5gbKogYGcNdbxF
291,Chemist,The Necks,0.4090357,0.79139274,4.321429,-6.0107856,0.6785714,0.058432143,0.25925538,0.11255522,0.22150715,0.64846784,144.22627,153705.22,4.0,spotify:album:4lVqit0akB56OWxtdJA3Qb
292,Ultra,Depeche Mode,0.53015,0.62845004,6.05,-9.598449,0.65,0.04071,0.27097955,0.20364416,0.22145,0.38542,115.465355,311444.6,3.9,spotify:album:76IekQtcx365yrHC6kfqAl
293,Miss Machine,The Dillinger Escape Plan,0.32972726,0.9401819,6.7272725,-5.114546,0.54545456,0.23468183,0.043666456,0.1651698,0.30307272,0.14460911,146.94618,218195.19,3.4545455,spotify:album:6WcZTpAxpMYHAunYfI24X7
294,The Blackening,Machine Head,0.2595,0.97629994,6.7,-4.9618,0.5,0.1991,0.00052987,0.053915,0.24509999,0.10674,133.5438,441275.9,3.8,spotify:album:1W1FbUZSGL9pA3ZKmAAqQE
295,Evil Invaders,Razor,0.2237,0.9774,7.4,-3.6244998,0.7,0.1646,0.018991,0.811,0.17859,0.20019999,110.4599,228182.6,4.0,spotify:album:13Gwqcdlidz0lKhBw7hm5H
296,The Snowbringer Cult,Isengrind / TwinSisterMoon / Natural Snow Buildings,0.17958847,0.4348,4.4615383,-6.836731,0.34615386,0.04104231,0.5320968,0.49864614,0.19236921,0.11381539,98.64493,357706.66,3.7692308,spotify:album:29vFiayDfD0EpG4o1XBV7G
297,The Ghost of Cain,New Model Army,0.49429998,0.64426994,4.8,-15.0994005,0.5,0.05261,0.24895003,0.01372814,0.12219999,0.59250003,138.06711,212537.3,3.8,spotify:album:3Nb8Vso3Q3eCYymVqicVRV
298,Captain My Captain,Team Dresch,0.3809091,0.87636375,4.4545455,-5.3720913,0.8181818,0.07980909,0.00088718184,0.10881164,0.13134545,0.38509092,126.772285,192107.9,4.0,spotify:album:6sKP0csYvkehqBuhW0qGkX
299,Showcase Vol 1,Wayne Jarrett,0.71416664,0.428,7.5,-10.665333,0.16666667,0.22131665,0.028135,0.464885,0.111200005,0.48849997,115.0485,398262.34,4.0,spotify:album:3Xu2yOtnZ0iuubnCTMNXda
300,Garra,Marcos Valle,0.5597059,0.5685882,3.9411764,-10.452824,0.8235294,0.035788234,0.4216694,0.36933795,0.17065883,0.64499414,101.08153,183346.64,3.9411764,spotify:album:26SSJpzaZjvKJ7pdGzPWuU
301,Aquatic,The Necks,0.4958333,0.7341667,4.1666665,-6.135,0.8333333,0.05178334,0.27473333,0.044671,0.10928333,0.614,144.61934,215137.83,4.0,spotify:album:2ISt4iZQ8tAm8SXVdZb0Fi
302,Larmes de héros,Sortilège,0.4512308,0.8731538,5.230769,-7.8527703,0.30769232,0.092346154,0.14539622,0.15733436,0.37715387,0.40461537,133.26161,305310.7,3.9230769,spotify:album:3sRSNR85zm2j0c18SdOey1
303,The Hawk Flies High,Coleman Hawkins,0.51383334,0.244,3.3333333,-13.447834,0.33333334,0.044383332,0.89949995,0.43706664,0.122483335,0.51316667,102.71017,393231.16,3.8333333,spotify:album:6qUfLxjWpMlcX1f5P3tUFH
304,Waiters on the Dance,Julian Jay Savarin,0.34533334,0.58183336,5.3333335,-10.624833,0.0,0.07248333,0.35827336,0.40181997,0.13531667,0.40466666,115.82017,332031.16,4.0,spotify:album:5uTLfI0NN4SHivqfAJv1L5
305,Four Moments,Sebastian Hardie,0.2765,0.51416665,6.8333335,-11.494832,0.6666667,0.0355,0.35066664,0.48816666,0.23401667,0.24933334,136.88249,398482.34,4.0,spotify:album:18pVMj6TfxkBO9xMmqJx1J
306,Back Porch Bluegrass,The Dillards,0.42406666,0.6800667,6.2,-12.366932,0.93333334,0.037433334,0.29014668,0.41140127,0.22074,0.8798,138.7224,128721.734,4.0,spotify:album:3g3awNPtHQE1qcyBOTnlea
307,Mezmerize,System of a Down,0.3783636,0.8705454,5.090909,-3.8212729,0.54545456,0.08561819,0.13873945,0.0015050974,0.21297273,0.48936364,139.62045,197420.73,4.0,spotify:album:0cn6MHyx4YuZauaB7Pb66o
308,Camembert electrique,Gong,0.36127272,0.33134544,5.7272725,-19.867455,0.6363636,0.10983637,0.3630091,0.30469644,0.27168182,0.39709094,112.230736,214635.73,3.4545455,spotify:album:0QWmqw8ui1akXCQmfUplsf
309,They Might Be Giants,They Might Be Giants,0.6143158,0.55005264,5.263158,-14.176684,0.84210527,0.102136835,0.33355787,0.013246293,0.21893157,0.67999995,121.924416,121985.945,3.9473684,spotify:album:4j2w31z0hl3fRsTzSwgc3R
310,Night and Day,Joe Jackson,0.5988889,0.36955556,4.888889,-17.082333,0.8888889,0.033688888,0.30725557,0.06657215,0.2510889,0.59655553,126.61689,281028.44,3.8888888,spotify:album:01sMJCr0xosXP8uZ2djLvd
311,無罪モラトリアム (Muzai moratorium),椎名林檎 [Sheena Ringo],0.43927276,0.83581823,7.5454545,-3.087091,0.8181818,0.060390912,0.21012454,0.068863004,0.25782725,0.5987273,151.12164,223543.19,3.909091,spotify:album:2GPMPtwaSjGKvQ5zZui7s2
312,Recomposed by Max Richter: Vivaldi - The Four Seasons,Konzerthaus Kammerorchester Berlin / André de Ridder / Daniel Hope,0.69921434,0.18907143,6.357143,-22.984,0.42857143,0.8882857,0.92592853,1.422857e-06,0.45907146,0.71771425,95.57679,47421.145,2.9285715,spotify:album:1sn9hklZXGGG73XUq7cTzs
313,Róka Hasa Rádió,Thy Catafalque,0.35544443,0.7044444,7.111111,-9.042777,0.33333334,0.060466666,0.2925048,0.51574856,0.17575556,0.12993333,131.3628,454708.0,3.8888888,spotify:album:07e6YaOlhdz2k3A4A1HsXz
314,Mind Transplant,Alphonse Mouzon,0.445,0.89687496,5.125,-5.884125,0.875,0.0712375,0.12846875,0.74326086,0.1953875,0.66150004,123.739876,248489.75,3.875,spotify:album:3vqm5iYWGQyCo1bhEQuk4t
315,The Flower King,Roine Stolt,0.34725,0.6495,6.5,-7.7045,0.625,0.040387504,0.2071225,0.27051252,0.1262625,0.22012499,123.94737,529345.0,3.875,spotify:album:4I30EQjOonrHovN7rTtFKG
316,Mujeres,Silvio Rodríguez,0.5765833,0.15273333,5.5,-16.16125,0.75,0.048541665,0.89024997,0.00271432,0.13865,0.5465,123.684,187679.0,4.0,spotify:album:48FzOcD1g5y2FSs0f76g5l
317,Man on the Moon: The End of Day,Kid Cudi,0.7235555,0.63899994,6.2222223,-7.1468887,0.22222222,0.08493333,0.37478888,0.0064636096,0.2657278,0.55255556,117.59584,227152.61,4.0,spotify:album:2S8AWAM0nxyFy66YnUfIs3
318,Wish,Cure,0.4835833,0.63525,6.3333335,-13.244583,0.41666666,0.035508335,0.18887432,0.16082416,0.24566667,0.495,129.79301,328979.0,4.0,spotify:album:3x1CmNdXWU0DzpTZXFFRZu
319,"It Was Hot, We Stayed in the Water",The Microphones,0.36163637,0.4404545,6.6363635,-14.64491,0.72727275,0.046954546,0.5388309,0.4599882,0.15305454,0.16471817,111.97591,225827.81,3.6363637,spotify:album:5jPQa1BcteUZm0h0pxuEDg
320,You Want It Darker,Leonard Cohen,0.48033333,0.2071111,4.0,-17.780334,0.44444445,0.056666672,0.72344446,0.3186511,0.11382222,0.2664889,97.62689,241413.22,3.3333333,spotify:album:3jeTB3j3QmUs8SPIVleHtU
321,The Human Equation,Ayreon,0.3759,0.5101,5.25,-10.10125,0.6,0.037830003,0.2011365,0.0009614135,0.34355003,0.25506502,113.19194,304390.7,3.6,spotify:album:3mLnqsQ4o8hPPj8s2yfYeI
322,The Mountain,Haken,0.36072728,0.5011927,4.5454545,-10.759635,0.45454547,0.036990907,0.3592161,0.0944922,0.17537272,0.19266365,116.74209,377941.62,3.1818182,spotify:album:3RBULTZJ97bvVzZLpxcB0j
323,The Turn of a Friendly Card,The Alan Parsons Project,0.546647,0.4225353,6.2352943,-13.029941,0.5882353,0.04337059,0.41535294,0.27984932,0.23047058,0.43405885,126.17446,225211.83,3.9411764,spotify:album:00jalpLLeWNB3mdvN4DipA
324,Steamin' With the Miles Davis Quintet,Miles Davis Quintet,0.49016666,0.39866665,3.1666667,-10.898999,0.8333333,0.044716667,0.54583335,0.0015873369,0.11440001,0.33283335,98.337494,399377.84,4.0,spotify:album:0Q0bftWuBSwZAHBKZr0lxB
325,Afro-Cuban,Kenny Dorham,0.56366664,0.60499996,4.5555553,-7.1862226,0.5555556,0.047533333,0.74511117,0.26262116,0.104333326,0.7281111,110.631996,304936.34,4.0,spotify:album:6sfAnBHbBbI8Z4NEDpXycZ
326,Miss America,Mary Margaret O'Hara,0.47845456,0.23573636,5.909091,-19.228727,0.8181818,0.050545458,0.3736618,0.019632831,0.10310909,0.4971818,117.16282,245756.19,3.7272727,spotify:album:7EorEag88teTV1CevBYuMV
327,Maxophone,Maxophone,0.32012498,0.40725,4.625,-11.194875,0.375,0.0346375,0.3282375,0.08670079,0.124575004,0.28275,110.55263,380708.38,3.875,spotify:album:2ANyO7tZgN5uS2uIqX9hS8
328,Hot Pants,James Brown,0.8186667,0.444,4.3333335,-13.613334,0.8333333,0.17141668,0.23906668,0.0060450993,0.18473333,0.6731667,105.85851,496315.5,4.0,spotify:album:0Wm2TKPziZAr7Kh9LQkSgH
329,Dreams d'azur,Novembre,0.25474998,0.8070833,4.4166665,-8.476001,0.5,0.062675,0.07944144,0.66370004,0.1612,0.12104166,120.11733,349035.5,4.0,spotify:album:2Y2u21ZiXElXpOWYooyXFq
330,Shahbaaz,Nusrat Fateh Ali Khan,0.48775002,0.666,4.0,-10.849501,0.5,0.073625,0.32375002,0.031857498,0.24325001,0.86225,114.11975,772500.25,4.0,spotify:album:0bLBknKZ6dIGdK8l5nGvQR
331,Llegando los monos,Sumo,0.63575,0.61733335,5.3333335,-10.026501,0.6666667,0.10330832,0.07071611,0.16195321,0.17054166,0.6071667,131.8209,213861.17,4.0,spotify:album:2kn0EF90FuahMHtPpwVsX4
332,Кровь за кровь,Ария [Aria],0.329125,0.83912504,3.5,-9.937,0.75,0.0620875,0.0074511375,0.073699914,0.10161251,0.333125,122.21625,300125.12,3.75,spotify:album:18OdfFMip6GTE3l0HnvqPp
333,Svitanie,M Efekt,0.38000003,0.4145,6.75,-14.372,0.75,0.0338,0.0498675,0.58575,0.12105,0.259575,113.267494,606486.75,3.75,spotify:album:413atOyJTxrSrj4nS1iSmG
334,Songs the Lord Taught Us,The Cramps,0.48883337,0.83183336,8.111111,-10.0695,0.5555556,0.08554444,0.11607289,0.39557242,0.14568335,0.38538885,118.98471,179638.5,4.0,spotify:album:6S9rbimtTmC0v6UBWqSpay
335,Stare Into Death and Be Still,Ulcerate,0.204875,0.92462504,7.0,-6.3255005,0.375,0.0900875,4.4973753e-05,0.897375,0.1235375,0.10995,103.9465,438687.62,3.875,spotify:album:3IiK3vbVUx7U8rEHuY32sl
336,Bakesale,Sebadoh,0.44700003,0.58777493,4.725,-10.805876,0.775,0.0563725,0.3399337,0.23985139,0.15975001,0.39149752,121.50735,155343.0,3.875,spotify:album:0FVtcEj9ZmOa7QKvsZNFoh
337,Schizophrenia,Sepultura,0.2970769,0.88061553,7.5384617,-7.38223,0.84615386,0.107999995,0.12649915,0.72417694,0.18161538,0.27056152,114.817696,261863.61,3.8461537,spotify:album:6HKTApHHNPs9EmWrbPWnRl
338,Blank Generation,Richard Hell & The Voidoids,0.4765455,0.85977274,6.090909,-4.8084545,0.54545456,0.1285,0.40994093,0.0848378,0.23028181,0.6325454,130.4444,187110.23,3.9545455,spotify:album:69b7nBXWwREudaeDgIhZXA
339,Nilsson Schmilsson,Nilsson,0.4952,0.36315998,3.4,-16.027298,0.9,0.0498,0.43454224,0.0734622,0.12712999,0.59144,117.559494,212182.6,4.0,spotify:album:3EfpOFKjotrMQTFTnxrXaB
340,Flyin' Shoes,Townes Van Zandt,0.5769,0.254,4.7,-16.123001,0.7,0.0319,0.3789,0.00012157401,0.14395,0.529,113.3102,202177.4,3.8,spotify:album:13fPpAYLjzs1lCUl8tCLVs
341,Heathen Earth,Throbbing Gristle,0.44355556,0.28172222,5.0,-20.822224,0.5555556,0.09685555,0.14200453,0.6450589,0.20866667,0.34135556,122.204994,318538.22,3.7777777,spotify:album:4xQeH1v8FBctvzfuLBmHUW
342,Profondo rosso,Goblin,0.373,0.55550003,7.0,-15.038,0.5,0.06855,0.26175,0.3487,0.13,0.299,166.1065,262280.0,2.5,spotify:album:4Bp4JbmlVdpt1i2TdpadG6
343,"No Guru, No Method, No Teacher",Van Morrison,0.55758333,0.5380834,6.0833335,-9.172167,0.8333333,0.031316668,0.4218667,0.068791084,0.13416667,0.55274993,120.59884,301837.84,3.6666667,spotify:album:1s9pyp2esxBxLKEjEeSc5N
344,Maggot,Dazey and the Scouts,0.31142858,0.88842857,5.0,-5.798714,0.71428573,0.12091429,0.012845715,0.04353351,0.4336857,0.3712857,142.89772,216705.58,4.0,spotify:album:4o2UhvIIalZ00nvHyk2nEz
345,Focal Point,McCoy Tyner,0.40566668,0.4773334,7.1666665,-15.843501,0.8333333,0.042616665,0.633,0.18193334,0.22481667,0.55766666,142.03134,405902.16,3.6666667,spotify:album:4SRImrY0LuRPyKtXMF2Vqk
346,The Antique Blacks,Sun Ra,0.45683333,0.46983334,2.6666667,-13.507333,0.5,0.090500005,0.79233336,0.2960237,0.23516667,0.57049996,93.82317,528589.0,3.8333333,spotify:album:7oy1uQZXZNNTlA4ooEYhmE
347,So Tonight That I Might See,Mazzy Star,0.3814,0.32336,5.5,-14.546499,1.0,0.03186,0.31161112,0.22466688,0.10046999,0.20236,151.9614,309973.4,3.6,spotify:album:5K18gTgac0q6Jma5HkV1vA
348,British Steel,Judas Priest,0.44681817,0.8476364,4.181818,-6.4268184,0.72727275,0.058354545,0.038263362,0.033648197,0.24024548,0.51018184,126.55972,242933.36,4.0,spotify:album:5bqtZRbUZUxUps8mrO9tGY
349,Dire Straits,Dire Straits,0.75733334,0.60711116,7.111111,-11.323889,0.5555556,0.040144444,0.26397777,0.25240555,0.15383333,0.7876666,127.879776,279367.56,4.0,spotify:album:4dKdxly4ji1vfl7sEYuqBe
350,Zeichnungen des Patienten O.T.,Einstürzende Neubauten,0.3387333,0.51097333,5.9333334,-16.209665,0.8666667,0.15623999,0.32402068,0.45527187,0.41373333,0.17049333,97.578,213757.4,3.4,spotify:album:26haV3xAO1klkweKLiMo3Q
351,The Lion and the Cobra,Sinéad O'Connor,0.47788885,0.4587778,6.0,-10.558445,0.7777778,0.033144444,0.3482,0.1346256,0.15073332,0.34936664,114.23155,280570.34,3.7777777,spotify:album:60gQ6EG1JFQWWUcasx7wKc
352,Love Bites,Buzzcocks,0.31093338,0.7557334,5.133333,-10.528265,0.93333334,0.07489334,0.0098166205,0.1393097,0.23347333,0.63273335,149.05733,195879.06,3.7333333,spotify:album:5rMPmOj5n5TRtphgHpqEVg
353,Tana Talk 3,Benny the Butcher,0.59707147,0.67757136,4.857143,-9.541785,0.5714286,0.3357857,0.21947785,8.914929e-05,0.23500715,0.52692854,114.04272,223928.78,4.0,spotify:album:5OsHMGOg6lRV9REoVxbcWA
354,Bend Sinister,The Fall,0.47450003,0.6461666,5.9166665,-14.833668,0.9166667,0.043783333,0.17339624,0.49318326,0.19990002,0.6134251,136.25859,264475.5,4.0,spotify:album:0BGGErk30JJDxnbqvej9S8
355,Low Estate,Sixteen Horsepower,0.5019231,0.6665385,5.3076925,-8.281693,0.6923077,0.03880769,0.24688078,0.0018301499,0.16195385,0.43776923,121.37885,228861.53,3.8461537,spotify:album:5uoiYvMMws1vvpUUXXF2RM
356,A Different Kind of Tension,Buzzcocks,0.40816668,0.851,4.4166665,-8.929,0.8333333,0.10354167,0.0342785,0.05552112,0.25713333,0.52952504,138.25209,201017.58,4.0,spotify:album:6e7mGGPd2eYf6iWx6rEjDd
357,Promulgation of the Fall,Dead Congregation,0.1172375,0.921625,4.625,-4.9995003,0.75,0.100075,0.00068356254,0.79824996,0.31124997,0.0519875,92.46662,300568.38,3.875,spotify:album:093ctZKjtMDADth0fJUWAr
358,The Third Ascension,Glenn Branca,0.2568333,0.95,4.6666665,-6.271,0.5,0.08360001,0.013920401,0.7035666,0.598,0.17783333,126.238495,646105.7,4.0,spotify:album:5a1XfxTK4jgBJ8E3X1xvOD
359,Escape From New York,John Carpenter in Association With Alan Howarth,0.5738964,0.3365643,5.321429,-16.942608,0.71428573,0.21204285,0.5412468,0.5533461,0.2206357,0.2428,120.988174,123085.82,3.6785715,spotify:album:59IyvFBBMpdcBbdCveb9mz
360,Prose combat,MC Solaar,0.66886675,0.7676,4.5333333,-7.097267,0.6666667,0.09406667,0.0161864,0.15060395,0.24202666,0.6632,112.53194,224108.4,4.0,spotify:album:55R0qA8SLVcw1DuMdbk887
